"coding","meaning","beta","se","pvalue","n","outlier_count","outlier_pvalue","heteroscedasticity_pvalue","protein","-LOG10P"
823,"DMP1;Dentin matrix acidic phosphoprotein 1",0.0522092354241762,0.00578013934903216,1.76411908905809e-19,33861,2,0.0269035061814244,1.38551074057778e-05,"DMP1",18.7534721006242
824,"DNAJA1;DnaJ homolog subfamily A member 1",0.00379277418594644,0.00612439306175416,0.535729670807682,33516,1,0.0419871836656155,0.0916897620975711,"DNAJA1",0.271054300031456
825,"DNAJA2;DnaJ homolog subfamily A member 2",-0.0110166597506703,0.00679542607534259,0.10498551430682,39037,1,1.29257337646574,0.010901964455399,"DNAJA2",0.978870619888237
826,"DNAJA4;DnaJ homolog subfamily A member 4",0.00253316041473399,0.00617589743165072,0.681684660555927,34728,1,0.0380465635108044,2.93880511161295e-13,"DNAJA4",0.166416478498051
827,"DNAJB1;DnaJ homolog subfamily B member 1",-0.014629315383218,0.00664622257424869,0.0277314763035819,38703,1,0.638581695445878,1.31689620884271e-07,"DNAJB1",1.55702700985117
828,"DNAJB14;DnaJ homolog subfamily B member 14",-0.00796096223541371,0.00618830664298836,0.198293803050528,34650,1,0.117918613444734,5.05794293418802e-11,"DNAJB14",0.702690857872424
829,"DNAJB2;DnaJ homolog subfamily B member 2",-0.00444694045166315,0.00605966612630696,0.463039751010702,33976,1,0.0391278396653428,4.58776474768355e-46,"DNAJB2",0.334381724093164
830,"DNAJB6;DnaJ homolog subfamily B member 6",0.00445913669303534,0.00611802505521746,0.4660970839618,33653,1,0.0745685798189093,1.79725728753703e-06,"DNAJB6",0.331523614130836
831,"DNAJB8;DnaJ homolog subfamily B member 8",0.000643868986119542,0.00661181361773145,0.922423868900934,38118,1,0.959334161262264,0.721649820302115,"DNAJB8",0.0350694676411056
832,"DNAJC21;DnaJ homolog subfamily C member 21",-0.000971181143036562,0.00621987822322176,0.875922391757042,34728,1,0.127755675459364,0.04229726330609,"DNAJC21",0.0575343713716179
833,"DNAJC6;Putative tyrosine-protein phosphatase auxilin",-0.0075024001784198,0.00607483941785817,0.216840701140156,33861,1,0.0656419017757284,7.90171550907465e-13,"DNAJC6",0.663859197126508
834,"DNAJC9;DnaJ homolog subfamily C member 9",-0.0077826498439331,0.00613367382586115,0.204506712503129,34650,1,0.0753758612374742,1.11144810297774e-26,"DNAJC9",0.689292432618862
835,"DNER;Delta and Notch-like epidermal growth factor-related receptor",0.0756856533488447,0.00630756287745238,4.1088672010253e-33,38671,1,0.216053177164208,9.90501142320159e-07,"DNER",32.3862778949498
836,"DNLZ;DNL-type zinc finger protein",-0.00453979188660736,0.00612560083150056,0.458627184136203,33653,1,0.303631224410916,0.15228430523717,"DNLZ",0.338540206975343
837,"DNM1;Dynamin-1",-0.00548160407418631,0.00617747634771337,0.37489487519282,34650,1,0.161247352461188,0.000153736554039904,"DNM1",0.426090496336762
838,"DNM3;Dynamin-3",-0.0124121220622974,0.00612590852311531,0.0427551635841784,34740,1,0.43359795913298,5.53251984027769e-59,"DNM3",1.36901142758623
839,"DNMBP;Dynamin-binding protein",-0.00563593090011415,0.00664598947797951,0.396432186882557,38586,1,1.21603624213117,1.50126816623083e-40,"DNMBP",0.401831091780106
840,"DNPEP;Aspartyl aminopeptidase",0.0070320786769334,0.00608555971127855,0.247879265570361,34728,1,0.0405773891953641,1.24199498253568e-38,"DNPEP",0.605759799270834
841,"DNPH1;2'-deoxynucleoside 5'-phosphate N-hydrolase 1",-0.0132063507775144,0.00669652347811965,0.0486029418963075,38864,1,0.519486601889015,1.5629166358903e-20,"DNPH1",1.31333744245243
842,"DOC2B;Double C2-like domain-containing protein beta",-0.00853242567531036,0.00615720434485354,0.16582843519896,33838,1,0.0794614494963655,0.0353628738829751,"DOC2B",0.780340997361412
843,"DOCK9;Dedicator of cytokinesis protein 9",0.00524749632074248,0.00614784112828842,0.393359862260845,33653,1,0.058035794881488,0.203892182201437,"DOCK9",0.405209956790717
844,"DOK1;Docking protein 1",0.00152786794401741,0.00619910263550408,0.805322988984016,34728,1,0.109227909436111,0.00281775157374358,"DOK1",0.0940299032341612
845,"DOK2;Docking protein 2",0.00130247389989,0.00671062163617389,0.84610534051281,38687,1,0.872134452152648,0.933101321265578,"DOK2",0.0725755637275932
846,"DPEP1;Dipeptidase 1",-0.0136392517602879,0.00648502930444266,0.0354555957624567,38518,1,0.738386406693763,9.22906961168049e-12,"DPEP1",1.45031521275246
847,"DPEP2;Dipeptidase 2",0.0148292245818896,0.00665511552714313,0.0258699397007139,38703,1,0.795063156603453,0.162272976455397,"DPEP2",1.58720458356323
848,"DPP10;Inactive dipeptidyl peptidase 10",-0.0351839778754356,0.00643491288745681,4.58801993058123e-08,38749,1,0.097828764215397,8.36829650547705e-24,"DPP10",7.33837470417037
849,"DPP4;Dipeptidyl peptidase 4",0.0737823499201477,0.00648189888548272,5.69452848932811e-30,38038,1,0.280592841744342,8.20461507692377e-08,"DPP4",29.2445422299625
850,"DPP6;Dipeptidyl aminopeptidase-like protein 6",-0.00334143037886142,0.00624985274041627,0.592900882741205,38703,1,0.480653149457961,2.19104941474722e-30,"DPP6",0.227017903054684
851,"DPP7;Dipeptidyl peptidase 2",-0.00979908300104425,0.00658485112086638,0.136726080221083,38443,1,0.748294224687445,0.000793230310073694,"DPP7",0.864148636743213
852,"DPT;Dermatopontin",-0.0356819131438117,0.00588477712592534,1.34469947210365e-09,39121,1,0.00127352870457657,0.032348561467187,"DPT",8.87137476561748
853,"DPY30;Protein dpy-30 homolog",-0.0302180903302838,0.00652392396930831,3.63513048620619e-06,39026,1,0.259396348493279,1.40175515957937e-41,"DPY30",5.43947999514271
854,"DRAXIN;Draxin",-0.0462483009595058,0.00647714011469054,9.48153491326134e-13,38586,1,0.0396094571161112,0.000479856065537754,"DRAXIN",12.0231213514383
855,"DRG2;Developmentally-regulated GTP-binding protein 2",-0.00215817607505076,0.00673568998514499,0.748659991311768,38703,1,0.505710179079447,0.0300581243824591,"DRG2",0.125715375121991
856,"DSC2;Desmocollin-2",-0.0391438883383355,0.00613632649279557,1.80222065395115e-10,38432,1,0.127197036716918,7.74718443497201e-26,"DSC2",9.74419203748194
857,"DSCAM;Down syndrome cell adhesion molecule",-0.0275094219134667,0.00609294761980502,6.35363560038008e-06,34740,2,0.0312872018403944,1.83956638703995e-18,"DSCAM",5.19697769685579
858,"DSG2;Desmoglein-2",0.0227736427582508,0.00635576769618828,0.000339896190364005,38843,1,1.29845361904741,3.52386483307376e-14,"DSG2",3.46865370306379
859,"DSG3;Desmoglein-3",-0.0113436570376574,0.00636234128812659,0.0746042494709199,39014,1,0.0298424382288063,6.7505036325165e-05,"DSG3",1.12723643433417
860,"DSG4;Desmoglein-4",-0.016044301097631,0.0064187029252023,0.0124368677635499,38635,1,0.470203954221671,1.27582835674381e-05,"DSG4",1.9052889833341
861,"DTD1;D-aminoacyl-tRNA deacylase 1",0.000460188509258207,0.00613682643807041,0.94022467948898,33976,1,0.0604901178999203,7.23969697960309e-05,"DTD1",0.0267683534187606
862,"DTNB;Dystrobrevin beta",0.025169521342962,0.00576466303641683,1.26809046854753e-05,34558,1,0.0063173418300619,9.88672298466265e-158,"DTNB",4.89684976176231
863,"DTX2;Probable E3 ubiquitin-protein ligase DTX2",0.00271224328784626,0.00609663890407655,0.656412812025299,33838,1,0.0733060549071099,0.0280685515904005,"DTX2",0.182822950870639
864,"DTX3;Probable E3 ubiquitin-protein ligase DTX3",0.00360563097168039,0.00611128650134594,0.555197174062163,38703,1,0.344156163378899,1.20852964524714e-17,"DTX3",0.255552753094146
865,"DTYMK;Thymidylate kinase",-0.0124213627557604,0.00610813282479287,0.0420017697346687,34781,1,0.079617779359816,3.3104497787563e-33,"DTYMK",1.37673241032094
866,"DUOX2;Dual oxidase 2",-0.00225591630563053,0.00662031566215007,0.733288698333936,38118,1,0.452914226661313,0.194823831353913,"DUOX2",0.134725008430043
867,"DUSP13;Dual specificity protein phosphatase 13 isoform A",0.0316955383462832,0.00607332621046055,1.81113089205363e-07,34627,1,0.303821716670717,2.89402703129397e-06,"DUSP13",6.74205016170006
868,"DUSP29;Dual specificity phosphatase 29",0.0326532632591474,0.0060178502773241,5.80040902737928e-08,33838,1,0.0429538627810881,9.99030324772578e-63,"DUSP29",7.23654138021803
869,"DUSP3;Dual specificity protein phosphatase 3",-0.00398382170827246,0.00659908146305083,0.546051125395631,38047,1,0.950653489852337,0.000699354779141961,"DUSP3",0.262766693489865
870,"DUT;Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",-0.02284981187227,0.00608415889388729,0.000173193157358007,34650,1,0.112355064338301,1.39356312936899e-11,"DUT",3.76146927040391
871,"DXO;Decapping and exoribonuclease protein",-0.00275585148067223,0.0061898423275602,0.656162397686761,34728,1,0.053238877997273,1.09068377090578e-11,"DXO",0.182988661095747
872,"DYNC1H1;Cytoplasmic dynein 1 heavy chain 1",-0.0185091090400151,0.00622933875742516,0.00296765107528144,34627,1,0.107245245945589,0.48117055001272,"DYNC1H1",2.5275871630251
873,"DYNLT1;Dynein light chain Tctex-type 1",-0.0313472525306248,0.00607213392222825,2.45080437996033e-07,33838,1,0.174032189658605,3.407903675867e-48,"DYNLT1",6.61069135218907
874,"DYNLT3;Dynein light chain Tctex-type 3",-0.00770743098564895,0.00619767792897877,0.213655315646002,34627,1,0.117385006040253,0.735377469406709,"DYNLT3",0.670286297665375
875,"EBAG9;Receptor-binding cancer antigen expressed on SiSo cells",-0.00902127554932218,0.00668649031708982,0.177287243064443,38586,1,0.748493264593254,0.485997201672137,"EBAG9",0.751322513502535
876,"EBI3_IL27;Interleukin-27",-0.0279034446937435,0.00650021979212048,1.76944057241295e-05,39096,1,0.709398448024783,2.32183630513772e-08,"EBI3_IL27",4.75216401878884
877,"ECE1;Endothelin-converting enzyme 1",0.00104629399753083,0.006582844170489,0.87371498563682,38047,1,1.2461616078536,0.116241921826576,"ECE1",0.0586302153657649
878,"ECHDC3;Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",-0.041396506204083,0.00600564849785424,5.55865894090855e-12,34781,2,0.0177784638281083,1.58129922381702e-19,"ECHDC3",11.2550299718735
879,"ECHS1;Enoyl-CoA hydratase, mitochondrial",-0.0348214541675117,0.0060090071863622,6.89767867331056e-09,33861,1,0.294996186171834,1.83999726742349e-40,"ECHS1",8.1612970410006
880,"ECI2;Enoyl-CoA delta isomerase 2",-0.0100545047986518,0.00612503118664032,0.100694002192654,33663,1,0.0685916198833378,7.25622869100604e-07,"ECI2",0.99699639729355
881,"ECM1;Extracellular matrix protein 1",0.0141811343895932,0.00609402677096266,0.0199682273781322,33796,1,0.110741753409198,0.0345632195971138,"ECM1",1.69966048665984
882,"ECSCR;Endothelial cell-specific chemotaxis regulator",-0.00436001753312417,0.00615719275751962,0.478877039207021,33653,1,0.131799997178747,0.963780098984366,"ECSCR",0.31977598564427
883,"EDA2R;Tumor necrosis factor receptor superfamily member 27",0.0214562320108526,0.00524142603764763,4.25602669547027e-05,39157,10,1.1038410486881e-05,0.0423331547699242,"EDA2R",4.37099565663898
884,"EDAR;Tumor necrosis factor receptor superfamily member EDAR",0.0126549340512557,0.00675010834201974,0.0608312093564757,38749,1,1.61303506437635,0.0292642140670541,"EDAR",1.21587354944825
885,"EDDM3B;Epididymal secretory protein E3-beta",-0.00149839770951216,0.00392885700458192,0.702921709514943,34627,10,9.59722728781606e-06,0,"EDDM3B",0.153093043428363
886,"EDEM2;ER degradation-enhancing alpha-mannosidase-like protein 2",-0.00114475135012066,0.00616278866439338,0.852640236391444,33663,1,0.048639262667837,0.548096372016673,"EDEM2",0.069234176696561
887,"EDF1;Endothelial differentiation-related factor 1",-0.00840326161893188,0.00620257212614363,0.17548923230321,34740,1,0.0737458188859928,2.70547666858157e-19,"EDF1",0.755749525891957
888,"EDIL3;EGF-like repeat and discoidin I-like domain-containing protein 3",-0.0191495088692266,0.00613294090615188,0.00179515852351279,38118,1,0.0440096077320121,2.86807969119197e-12,"EDIL3",2.74589719452465
889,"EDN1;Endothelin-1",-0.0169750560697036,0.00579383277141401,0.00339352971133583,33861,1,0.00302151494413969,5.86210514468958e-16,"EDN1",2.46934834408185
890,"EDNRB;Endothelin receptor type B",-0.017615387142177,0.00615339883182638,0.00420295792539856,33702,1,0.070681380863676,0.0146358873082738,"EDNRB",2.37644495756979
891,"EEF1D;Elongation factor 1-delta",-0.0140992180788161,0.00616274825289716,0.0221543653122539,34781,1,0.141588925856475,3.76039298839315e-26,"EEF1D",1.65454068730848
892,"EFCAB14;EF-hand calcium-binding domain-containing protein 14",-0.0177306776451131,0.00581353348431102,0.00229092848764266,34650,1,0.0209525548538084,2.77955397998948e-39,"EFCAB14",2.6399884672955
893,"EFCAB2;Dynein regulatory complex protein 8",-0.00268616835732306,0.00617511479578114,0.663565951123264,34147,1,0.0354248667205821,0.120136652361843,"EFCAB2",0.178115906581758
894,"EFEMP1;EGF-containing fibulin-like extracellular matrix protein 1",0.00238049058670796,0.00595164191662702,0.689179287948629,38750,1,0.0122796317555124,5.95860146158942e-12,"EFEMP1",0.1616677829721
895,"EFHD1;EF-hand domain-containing protein D1",0.012207610538042,0.00579259254467585,0.0350855711460097,34740,1,0.00676239414068752,1.86858260817132e-70,"EFHD1",1.45487144934633
896,"EFNA1;Ephrin-A1",-0.0245359342423713,0.0063134288933917,0.000101949291360458,38773,1,0.326002091267034,0.141357800680643,"EFNA1",3.99161578861377
897,"EFNA4;Ephrin-A4",-0.0370974158015245,0.00613413061261045,1.48273619046905e-09,38519,1,0.070098084144005,0.0313197193061078,"EFNA4",8.8289361120972
898,"EFNB2;Ephrin-B2",0.0097761957781799,0.00611657001652079,0.109982589470074,33838,1,0.0842713160525823,3.19000100442142e-09,"EFNB2",0.958676059346582
899,"EGF;Pro-epidermal growth factor",0.00363582450803509,0.00671206716207149,0.588038810795018,38666,1,0.606304550670383,0.418398575102939,"EGF",0.230594009369655
900,"EGFL7;Epidermal growth factor-like protein 7",-0.0231601443287477,0.0063035104453095,0.000238954754470399,38061,1,0.351651995513128,1.22266797342089e-45,"EGFL7",3.62168432392236
901,"EGFLAM;Pikachurin",0.0294658502785146,0.00610833791312382,1.41394498220463e-06,34650,1,0.0367439217404525,7.30870811047563e-21,"EGFLAM",5.84956748897603
902,"EGFR;Epidermal growth factor receptor",0.0783398079919645,0.00662198160758264,3.09055345415956e-32,39121,1,0.275378873269087,0.000428371564119951,"EGFR",31.5099637404573
903,"EGLN1;Egl nine homolog 1",-0.0378368246080454,0.00642401648456391,3.89609603889724e-09,38749,1,1.94551617073329,2.19788803446427e-42,"EGLN1",8.40937034628802
904,"EHBP1;EH domain-binding protein 1",-0.000628986644582762,0.00619270494075251,0.919099398421351,34781,1,0.145577675144503,2.4248434051705e-10,"EHBP1",0.0366375181551836
905,"EHD3;EH domain-containing protein 3",0.00103155311503845,0.00612468582635762,0.866249575212608,33861,1,0.0492064604184582,0.0025886535638893,"EHD3",0.0623569653473698
906,"EIF1AX;Eukaryotic translation initiation factor 1A, X-chromosomal",-0.0117732220665886,0.00619413041320827,0.0573487816757583,34728,1,0.0429812349133352,0.000283457516909427,"EIF1AX",1.24147580386761
907,"EIF2AK2;Interferon-induced, double-stranded RNA-activated protein kinase",-0.00704183666577931,0.00615710823737468,0.252759244549542,34517,1,0.0482763161679809,9.65218940745591e-07,"EIF2AK2",0.597292951331691
908,"EIF2AK3;Eukaryotic translation initiation factor 2-alpha kinase 3",0.00531404810791677,0.00613858510583732,0.386672043811861,33663,1,0.0362399869370516,0.00243828845286835,"EIF2AK3",0.412657226057618
909,"EIF2S2;Eukaryotic translation initiation factor 2 subunit 2",0.00124065708368557,0.00614834782401526,0.840084404164501,33861,1,0.0802015586061735,0.00659521835359894,"EIF2S2",0.0756770777221849
910,"EIF4B;Eukaryotic translation initiation factor 4B",-0.013297681168205,0.00666247907771387,0.0459511877153138,38586,1,0.274128654150074,2.34002621616384e-07,"EIF4B",1.33770325878188
911,"EIF4E;Eukaryotic translation initiation factor 4E",-0.00714941806599855,0.00612486115272299,0.243106225120697,33702,1,0.0481508307729355,2.7577678948458e-11,"EIF4E",0.614203920214857
912,"EIF4EBP1;Eukaryotic translation initiation factor 4E-binding protein 1",-0.0190508406096319,0.00659542955212188,0.00387309564801378,38687,1,2.09382220951913,2.16071032760999e-28,"EIF4EBP1",2.41194177776433
913,"EIF4G1;Eukaryotic translation initiation factor 4 gamma 1",-0.012016675140771,0.0068360190979646,0.0787813726725801,39166,1,2.17363825491441,2.39706668843263e-07,"EIF4G1",1.10357645639139
914,"EIF4G3;Eukaryotic translation initiation factor 4 gamma 3",-0.000841620872355503,0.00618273448629177,0.891723746930785,34740,1,0.34531162733477,0.00332678639134293,"EIF4G3",0.04976966778263
915,"EIF5;Eukaryotic translation initiation factor 5",-0.00636686863609604,0.0061538010929619,0.300852103612133,33663,1,0.131497225397367,0.0378307244252969,"EIF5",0.521646947496416
916,"EIF5A;Eukaryotic translation initiation factor 5A-1",0.00328743443698643,0.0066319602831589,0.620111950955833,38166,1,0.397640615505436,0.793078733015562,"EIF5A",0.207529898738265
917,"ELAC1;Zinc phosphodiesterase ELAC protein 1",-0.00385038829121261,0.00619721932912941,0.534400396101929,34740,1,0.140812259686816,9.22708291440813e-08,"ELAC1",0.272133228629782
918,"ELAVL4;ELAV-like protein 4",-0.0174347258436558,0.00615245392394924,0.00460277847464516,33653,1,0.0664495725101985,6.73729578811724e-05,"ELAVL4",2.33697992659513
919,"ELN;Elastin",-0.0183368163997838,0.00445962351098173,3.93588316265537e-05,34781,7,8.07906094007659e-06,1.97067739157799e-132,"ELN",4.40495780215309
920,"ELOA;Elongin-A",-0.0220449420228829,0.00647947123281602,0.00066895026699877,38703,1,0.456924695088364,2.08545993656852e-57,"ELOA",3.17460616858623
921,"ELOB;Elongin-B",-0.00325209042423109,0.00610996444227606,0.594549361581086,33663,1,0.0885932604711151,6.97868161654304e-10,"ELOB",0.225812082891627
922,"ENAH;Protein enabled homolog",6.8851700001025e-05,0.00651895330884619,0.991573136904421,38166,1,0.602363627336569,9.16245459940491e-14,"ENAH",0.00367524738647331
924,"ENG;Endoglin",0.0559713013588563,0.00673020423122963,9.3542909150932e-17,39121,1,0.549925693488106,1.29027298720994e-09,"ENG",16.0289891278148
925,"ENO1;Alpha-enolase",-0.00152561767003792,0.00673877210226151,0.820896178043397,38727,1,0.722381636434039,0.000316551115601938,"ENO1",0.0857117663324999
926,"ENO2;Gamma-enolase",0.0145494395636476,0.00684691138155595,0.0335958759210655,39130,1,3.83404434907527,0.00294465732366175,"ENO2",1.47371403137954
927,"ENO3;Beta-enolase",0.0406358202717947,0.00564518542633644,6.22283806994543e-13,33861,2,0.00158225611875421,1.78512285244899e-109,"ENO3",12.206011500035
928,"ENOPH1;Enolase-phosphatase E1",-0.00838226740064977,0.00620386691613658,0.176660730437986,34627,1,0.0648531666125097,0.990514075860774,"ENOPH1",0.752859978220799
929,"ENOX2;Ecto-NOX disulfide-thiol exchanger 2",-0.00610716557903136,0.00613593623185759,0.319592127438107,33663,1,0.305307543910033,0.211331222281273,"ENOX2",0.495403927268868
930,"ENPEP;Glutamyl aminopeptidase",-0.0204521641908013,0.0061522807142282,0.000887283293170124,33663,1,0.0466975129268308,0.000844409957926746,"ENPEP",3.05193769581943
931,"ENPP2;Ectonucleotide pyrophosphatase/phosphodiesterase family member 2",-0.000843748785719547,0.00547696406409971,0.877567871699301,39121,1,0.0452584925753542,0.233279246332655,"ENPP2",0.0567192849309752
932,"ENPP5;Ectonucleotide pyrophosphatase/phosphodiesterase family member 5",0.0791462165512637,0.00621342686277499,4.3166627016422e-37,38927,2,0.00065030670331352,2.12513894197511e-48,"ENPP5",36.3648518852188
933,"ENPP6;Glycerophosphocholine cholinephosphodiesterase ENPP6",0.0358702853024709,0.0056303247487828,1.90323045022466e-10,33861,2,0.0409559588548327,4.97218295891807e-47,"ENPP6",9.72050862253723
934,"ENPP7;Ectonucleotide pyrophosphatase/phosphodiesterase family member 7",-0.0202615174141412,0.00632617913042962,0.00136209374216345,37649,1,0.0278291663013441,3.57016850632695e-30,"ENPP7",2.86579300233267
935,"ENSA;Alpha-endosulfine",-0.00527984316422562,0.00621550665371421,0.395629564575361,34627,1,0.0981374887998912,0.841231748061569,"ENSA",0.402711261937892
936,"ENTPD2;Ectonucleoside triphosphate diphosphohydrolase 2",-0.0092358731927235,0.00655394970583914,0.158782079172096,38061,1,0.237273275921092,0.0136869720093041,"ENTPD2",0.799198515484867
937,"ENTPD5;Ectonucleoside triphosphate diphosphohydrolase 5",0.00867074645696755,0.00650757547356178,0.182734081005823,38118,1,0.76256877241601,8.04371384513207e-08,"ENTPD5",0.738180446558655
938,"ENTPD6;Ectonucleoside triphosphate diphosphohydrolase 6",-0.010892373662467,0.00655570694132426,0.0966192577628202,38118,1,0.351163988593233,0.000106127875461289,"ENTPD6",1.01493630312304
939,"ENTR1;Endosome-associated-trafficking regulator 1",-0.0200217192939492,0.00597806062853007,0.000811337812331338,33861,2,0.00393674433198133,1.45998808896267e-37,"ENTR1",3.09079828329224
940,"EP300;Histone acetyltransferase p300",-0.0148019196303081,0.00613090224752782,0.0157701895092883,33702,1,0.142012730225315,0.0654277525307754,"EP300",1.80216308775267
941,"EPB41L5;Band 4.1-like protein 5",-0.0130431614851195,0.00614711562822438,0.0338588950193317,33838,1,0.0582888694726433,2.77465728471307e-06,"EPB41L5",1.47032721914018
942,"EPCAM;Epithelial cell adhesion molecule",0.00175813067628526,0.00664032990799826,0.791191477461255,38741,1,0.468060979307163,0.982260696425592,"EPCAM",0.101718399509314
943,"EPGN;Epigen",-0.00343014091610526,0.00623709067584239,0.582351399816941,34627,1,0.110388298955281,3.40205323943212e-06,"EPGN",0.234814876263756
944,"EPHA1;Ephrin type-A receptor 1",-0.0563813086445124,0.00594209135412757,2.47287402493236e-21,38864,1,0.0725695508347359,0.000869248675047408,"EPHA1",20.6067980072417
945,"EPHA10;Ephrin type-A receptor 10",-0.00291415212541652,0.006619565290657,0.659770749384198,38047,1,0.443664774487221,0.335521307144273,"EPHA10",0.180606942598844
946,"EPHA2;Ephrin type-A receptor 2",-0.0189865954626822,0.00603952987593378,0.0016694438215912,37572,1,0.0717741779181764,9.91519201548169e-11,"EPHA2",2.77742819079556
947,"EPHA4;Ephrin type-A receptor 4",-0.00685782767066161,0.00605204789905628,0.257162763891844,33976,2,0.0124025106879682,1.16626647178252e-25,"EPHA4",0.589791915246345
948,"EPHB4;Ephrin type-B receptor 4",-0.019202488106577,0.00663963843665239,0.00382888920332144,39121,1,0.724027780134315,0.00912816261641582,"EPHB4",2.41692720066258
949,"EPHB6;Ephrin type-B receptor 6",-0.0582278783897569,0.00647265358589282,2.44540427896882e-19,38518,1,0.391806726817669,0.163270226733355,"EPHB6",18.6116493322004
950,"EPHX2;Bifunctional epoxide hydrolase 2",-0.0136833393751848,0.00656706005885438,0.037200261629711,38118,1,0.291353159214242,6.20839783209411e-09,"EPHX2",1.42945400571111
951,"EPN1;Epsin-1",-0.00556693639602342,0.0061854264802029,0.368122078181852,34147,1,0.0836549018824446,0.965301498568369,"EPN1",0.43400813488963
952,"EPO;Erythropoietin",-0.0209664886581272,0.00659708615122616,0.00148337641180651,38749,1,0.821780941571908,5.00015657860645e-07,"EPO",2.82874863128602
953,"EPPK1;Epiplakin",-0.0114511536457139,0.00607912033669203,0.0596160316190352,33861,1,0.135178383534242,1.16995495036337e-37,"EPPK1",1.22463693644353
954,"EPS8L2;Epidermal growth factor receptor kinase substrate 8-like protein 2",0.0078276560404619,0.00654742817255579,0.231886727436114,39087,1,0.156567572406464,4.85716242562447e-05,"EPS8L2",0.634724108482396
955,"ERBB2;Receptor tyrosine-protein kinase erbB-2",-0.0289086449480296,0.00621771854417417,3.33996494478463e-06,38977,1,0.00347744391863427,0.819167920869024,"ERBB2",5.476258091382
956,"ERBB3;Receptor tyrosine-protein kinase erbB-3",0.00696058209544391,0.00625989244782501,0.266173809449428,38608,1,0.0921182615612606,9.57907157977214e-30,"ERBB3",0.574834679782357
957,"ERBB4;Receptor tyrosine-protein kinase erbB-4",0.00137834209110492,0.00648953190162799,0.831800242215064,38977,1,0.141032246270987,0.0111671056429698,"ERBB4",0.0799809575072112
958,"ERBIN;Erbin",-0.00291861228690731,0.00671804225348531,0.663968568195274,38703,1,0.675489490756703,0.0496239080808198,"ERBIN",0.177852479340492
959,"ERC2;ERC protein 2",-0.00365008625276784,0.00615730703286661,0.553315205315893,33838,1,0.0634215866708575,0.0156669414982089,"ERC2",0.257027395041491
960,"ERCC1;DNA excision repair protein ERCC-1",-0.0137321118109969,0.00615008697663269,0.0255665963529219,33516,1,0.163679529858563,0.102558055018258,"ERCC1",1.59232708517407
961,"EREG;Proepiregulin",-0.000890066232835615,0.00666280199479238,0.893729565672206,38518,1,1.63170133933507,0.0771586655437367,"EREG",0.0487938748325475
962,"ERI1;3'-5' exoribonuclease 1",-0.00815727107131874,0.00608676903269327,0.18020082912732,34147,1,0.0745970302408609,1.29894817092931e-15,"ERI1",0.744243215107281
963,"ERMAP;Erythroid membrane-associated protein",-0.0231838674005759,0.00587266498372642,7.90462585006607e-05,33702,2,0.0321534869920672,9.98751087608434e-81,"ERMAP",4.1021186817213
964,"ERN1;Serine/threonine-protein kinase/endoribonuclease IRE1",-0.00654549366264286,0.00605031715569967,0.279329804036904,34627,1,0.109557483800887,1.24660108725714e-08,"ERN1",0.55388272331008
965,"ERP29;Endoplasmic reticulum resident protein 29",-0.000231667648332869,0.00613199453856529,0.969863196412061,33976,1,0.0907830073313671,0.0021448833207448,"ERP29",0.0132895206135373
966,"ERP44;Endoplasmic reticulum resident protein 44",-0.00952527706383306,0.00655596339270223,0.146254654023906,38636,1,0.35684774042252,2.9384036432522e-11,"ERP44",0.834890305179172
967,"ERVV-1;Endogenous retrovirus group V member 1 Env polyprotein",-0.00108657989943052,0.00613482645298917,0.859417831279837,33663,1,0.0587053615011935,0.223509228951954,"ERVV-1",0.065795639776969
968,"ESAM;Endothelial cell-selective adhesion molecule",0.00370962858206217,0.00657012836384897,0.572335217215228,39121,1,1.38355547525222,0.000502424683087843,"ESAM",0.242349530045354
969,"ESM1;Endothelial cell-specific molecule 1",0.0180599613015799,0.00628529794831115,0.00406344147163432,38737,1,0.878366991857901,6.17312295149472e-37,"ESM1",2.39110599128935
970,"ESPL1;Separin",-0.00436924512544873,0.00611864428680708,0.475178280177582,33516,1,0.171470618591158,0.222813843793524,"ESPL1",0.323143418646816
971,"ESR1;Estrogen receptor",-0.0072580794328945,0.00614514829115732,0.237568443824415,33702,1,0.127275621685139,0.44954694580384,"ESR1",0.624211247121319
972,"ESYT2;Extended synaptotagmin-2",-0.00984451786421586,0.00616134002600113,0.110099170492775,34728,1,0.176097104620889,2.46531403367122e-12,"ESYT2",0.958215953069734
973,"EVI2B;Protein EVI2B",-0.00118406793064644,0.00614259362951065,0.847145347964167,33516,1,0.179438930350367,0.0151465749885859,"EVI2B",0.0720420697126385
974,"EVI5;Ecotropic viral integration site 5 protein homolog",-0.00856539524170865,0.00611662027596411,0.161418428505005,33702,1,0.0423216434186331,2.33022076474304e-08,"EVI5",0.792046885096242
975,"EVPL;Envoplakin",0.000233952627066815,0.00619406163083438,0.969870908951072,34147,1,0.0740927398531664,0.719269941992376,"EVPL",0.0132860670338691
976,"EXOSC10;Exosome component 10",-0.0124779468850863,0.00614395931918811,0.0422700147821047,33663,1,0.184271662079375,0.0823651115544557,"EXOSC10",1.37396760029529
977,"EXTL1;Exostosin-like 1",0.0622622699999621,0.00597068609885237,2.02003171450245e-25,33663,1,0.0677782271071645,2.35449342703725e-49,"EXTL1",24.6946418120755
