"coding","meaning","beta","se","pvalue","n","outlier_count","outlier_pvalue","heteroscedasticity_pvalue","protein","-LOG10P"
691,"CRYBB2;Beta-crystallin B2",-0.0414640931072844,0.0247312176605765,0.0936612009795478,8163,1,0.0253189077024925,2.81179831237569e-07,"CRYBB2",1.02844027773644
692,"CRYGD;Gamma-crystallin D",-0.0193618513229825,0.0251193757899424,0.44085169890252,8163,1,0.00558526622972615,0.21819566743867,"CRYGD",0.355707481235394
693,"CRYM;Ketimine reductase mu-crystallin",-0.036285449394449,0.0253149023109622,0.151793627788027,7919,1,0.2122153250868,1.04985660498975e-05,"CRYM",0.818746459498403
694,"CRYZL1;Quinone oxidoreductase-like protein 1",-0.0251587544128412,0.0252757605723726,0.319586260846489,7961,1,0.00932903180266094,0.0031752848094397,"CRYZL1",0.495411899466972
695,"CSDE1;Cold shock domain-containing protein E1",-0.0111341702615017,0.0253060280220488,0.659962916424293,7932,1,0.0625342328671759,0.11290754290619,"CSDE1",0.180480466950205
696,"CSF1;Macrophage colony-stimulating factor 1",-0.0485366473375721,0.0252666376640638,0.0547648342198847,9384,1,0.110295973311626,0.0301707038225145,"CSF1",1.26149822265721
697,"CSF1R;Macrophage colony-stimulating factor 1 receptor",-0.0408041958165877,0.0241238762677489,0.0907901258144269,8179,1,0.214900779692786,5.32875757057114e-05,"CSF1R",1.04196138206805
698,"CSF2;Granulocyte-macrophage colony-stimulating factor",0.0226945929195681,0.0247457904014281,0.359113341344493,7932,1,0.576314863159667,0.000661699309800931,"CSF2",0.444768460190925
699,"CSF2RA;Granulocyte-macrophage colony-stimulating factor receptor subunit alpha",-0.0642422400387178,0.0271694234717647,0.0180746749724037,9283,1,1.10441844478166,0.116392129238628,"CSF2RA",1.74292950365781
700,"CSF2RB;Cytokine receptor common subunit beta",0.00316764388898529,0.0253112671647314,0.900409886470053,7946,1,0.0195368733954366,0.0737667220494536,"CSF2RB",0.0455597451066382
701,"CSF3;Granulocyte colony-stimulating factor",-0.0335247044280129,0.0258006830018178,0.193848683337158,9192,1,0.779249794454238,0.00150573096276031,"CSF3",0.71253714447028
702,"CSF3R;Granulocyte colony-stimulating factor receptor",-0.038285235418369,0.024752904722044,0.121976309541292,7946,1,0.054860050372646,2.1904336166126e-05,"CSF3R",0.913724510592175
703,"CSH1;Chorionic somatomammotropin hormone 1",-0.0305076646675883,0.0256075095733172,0.233548427255981,8179,1,0.0174730690505076,0.0145663896637379,"CSH1",0.631623052959152
704,"CSNK1D;Casein kinase I isoform delta",-0.00132898515438101,0.0251234400258288,0.957814338359478,7946,1,0.0461263203112238,0.00975075697397666,"CSNK1D",0.0187186659112944
705,"CSNK2A1;Casein kinase II subunit alpha",-0.0150757934614861,0.0252185654353731,0.549986439413679,8160,1,0.598898009854832,2.96074462062358e-05,"CSNK2A1",0.259648018433781
706,"CSPG4;Chondroitin sulfate proteoglycan 4",0.0759075697812943,0.0232043585593586,0.00107512365109599,8182,1,0.07440013504977,1.84177869113897e-16,"CSPG4",2.96854158421308
707,"CSPG5;Chondroitin sulfate proteoglycan 5",-0.068092851819589,0.0249196551040903,0.00629961943780008,7919,1,0.0163289252741827,0.000916348740528149,"CSPG5",2.2006856856346
708,"CSRP3;Cysteine and glycine-rich protein 3",0.00209150843160661,0.0248241947809996,0.932857553107257,7932,1,0.0348353661537532,1.99765565959118e-13,"CSRP3",0.0301846677460357
710,"CST3;Cystatin-C",-0.0772942041101009,0.0233006640200682,0.000912555161401736,9326,1,0.0724873728050231,0.00174686541377974,"CST3",3.03974087419387
711,"CST5;Cystatin-D",0.0390831094646998,0.0258914061054792,0.131205223698297,9178,1,1.07191875293328,9.9551427345487e-06,"CST5",0.8820488739681
712,"CST6;Cystatin-M",0.0165992621224683,0.0248546966449523,0.504244952670776,9100,1,0.228248294697452,7.50035232667395e-05,"CST6",0.297358440241029
713,"CST7;Cystatin-F",-0.112966621916645,0.0267269422988021,2.39408113226221e-05,9345,1,1.06033884454373,0.0405142539346628,"CST7",4.62086113601117
714,"CSTB;Cystatin-B",-0.0526748216816724,0.0255154427877204,0.0390050117160835,9218,1,0.349556755350842,2.27487666171147e-06,"CSTB",1.40887958731191
715,"CTAG1A_CTAG1B;Cancer/testis antigen 1",-0.00072039606694661,0.0256435763575914,0.977588956121077,8007,1,0.139828016674318,0.116731216374829,"CTAG1A_CTAG1B",0.00984371332366397
716,"CTBS;Di-N-acetylchitobiase",-0.0593909796401129,0.0243934707180601,0.014925401541533,8061,1,0.0156541460567227,0.000347646093473862,"CTBS",1.82607397611643
717,"CTF1;Cardiotrophin-1",-0.0150411209640305,0.0267534871930018,0.573985615791721,9174,1,0.419730459073639,0.745970208342812,"CTF1",0.241098990982788
718,"CTHRC1;Collagen triple helix repeat-containing protein 1",0.0245062781620263,0.0223852670175417,0.273658326539,8182,1,0.0524938619515047,5.36660825298098e-10,"CTHRC1",0.562791333142063
719,"CTLA4;Cytotoxic T-lymphocyte protein 4",-0.0620965473535919,0.0257015882858693,0.0157113270787479,8182,1,0.673783439367949,0.0352219753491106,"CTLA4",1.8037871301328
720,"CTNNA1;Catenin alpha-1",-0.031001828170618,0.0252732302407749,0.219984458592138,7919,1,0.0406579291511695,0.0241600938539063,"CTNNA1",0.657608000023658
721,"CTRB1;Chymotrypsinogen B",-0.00929439149052615,0.0269630695014592,0.730321507343195,9353,1,0.279855292447864,0.00138934535480731,"CTRB1",0.136485909569513
722,"CTRC;Chymotrypsin-C",0.0193442917614332,0.0264255375561816,0.464168538654604,9335,1,0.0906157463820789,0.000373238105627901,"CTRC",0.333324299364254
723,"CTRL;Chymotrypsin-like protease CTRL-1",0.000694870255856585,0.024434561769653,0.977313507232479,8163,1,0.0837453149491137,1.05624698841841e-14,"CTRL",0.0099660989008461
724,"CTSB;Cathepsin B",0.0641237046168222,0.0256216576608674,0.0123414991859592,9315,1,0.178127688286077,0.607855450791614,"CTSB",1.90863208109351
725,"CTSC;Dipeptidyl peptidase 1",-0.0365626578227506,0.026847997002026,0.173281566548624,9322,1,2.20512605878055,0.00046700577446658,"CTSC",0.761247634470211
726,"CTSD;Cathepsin D",-0.0814475938707081,0.0231382814915464,0.000433691578101186,8728,1,0.0147273123363726,2.20573481524474e-15,"CTSD",3.36281901137601
727,"CTSE;Cathepsin E",-0.0385654974807475,0.0250154616888623,0.123194369681651,7987,1,0.149717355642246,6.12574302227411e-06,"CTSE",0.909409140159142
728,"CTSF;Cathepsin F",-0.048063073656585,0.0259345420184231,0.0638786081682605,9381,1,0.0620579278408973,0.259073905951866,"CTSF",1.19464455514203
729,"CTSH;Pro-cathepsin H",-0.0614451967894589,0.0262108536732448,0.0190859081833922,9151,1,1.045196565668,6.84993401786718e-07,"CTSH",1.7192871697651
730,"CTSL;Cathepsin L1",0.0123985596944046,0.0258929245850892,0.632063942787053,9317,1,0.0916805470973797,0.000983132979553766,"CTSL",0.199238984067535
731,"CTSO;Cathepsin O",-0.0621655455370863,0.0262233636129733,0.0177784815629539,9419,1,0.239813193680924,0.266070805140305,"CTSO",1.75010533431017
733,"CTSV;Cathepsin L2",0.0485752936289043,0.0254677257501941,0.0565087169846534,9392,1,0.0846365198131614,3.92185338803921e-05,"CTSV",1.24788455313054
734,"CTSZ;Cathepsin Z",-0.0820440044148566,0.0254454181604172,0.00126711648819738,9305,1,0.749819988746697,0.47301740585368,"CTSZ",2.89718345784281
735,"CUZD1;CUB and zona pellucida-like domain-containing protein 1",-0.00633542102395364,0.0248489771512888,0.798762903877516,7955,1,0.00942393178195909,0.0183215842054907,"CUZD1",0.0975821128241117
736,"CWC15;Spliceosome-associated protein CWC15 homolog",-0.0360018534734236,0.0253154326088066,0.155026830838297,8114,1,0.0961501811607761,2.87828938089858e-19,"CWC15",0.809593131012945
737,"CX3CL1;Fractalkine",0.0114892485645161,0.0263128319791866,0.662382246640486,9283,1,1.35274346146523,0.282180727640081,"CX3CL1",0.178891316152821
738,"CXADR;Coxsackievirus and adenovirus receptor",-0.0843145965281138,0.0274782540923762,0.00215819864319232,9305,1,1.7779360913831,3.76314090956885e-11,"CXADR",2.66590858482828
739,"CXCL1;Growth-regulated alpha protein",0.0110449296108242,0.027343526204107,0.686271884956957,9325,1,0.316944822303541,0.00227005240040588,"CXCL1",0.163503792830385
740,"CXCL10;C-X-C motif chemokine 10",-0.0396991255945746,0.0255572769712615,0.120375849522559,9384,1,1.6940361737226,7.19032076950051e-24,"CXCL10",0.919460634931519
741,"CXCL11;C-X-C motif chemokine 11",-0.0228448733855903,0.0267340782363379,0.392837248794171,9431,1,0.860792002296962,0.00566134141345435,"CXCL11",0.405787339167182
742,"CXCL12;Stromal cell-derived factor 1",0.0140519211481102,0.0264135606182862,0.594741316394225,9192,1,0.737874859052323,0.0165740540596586,"CXCL12",0.225671890223193
743,"CXCL13;C-X-C motif chemokine 13",-0.114460618349497,0.0269860965817406,2.24188214531941e-05,9431,1,0.277594564199319,0.000792819601807258,"CXCL13",4.64938722179581
744,"CXCL14;C-X-C motif chemokine 14",0.122036481425822,0.0232689032348291,1.60098586848067e-07,9192,1,0.0198545777308947,1.38534084970496e-55,"CXCL14",6.7956125014773
745,"CXCL16;C-X-C motif chemokine 16",-0.0216490941898038,0.0262498122473575,0.409543973260743,9406,1,0.10081861243554,0.910511705254648,"CXCL16",0.387699460645438
746,"CXCL17;C-X-C motif chemokine 17",-0.0377890733265963,0.0216088651304112,0.0803623068589947,9419,1,0.0294017414486848,0.756347344752992,"CXCL17",1.09494760500303
747,"CXCL3;C-X-C motif chemokine 3",0.0177142540604096,0.0275765905491289,0.520651616829951,9331,1,0.429247949086387,0.314324735179855,"CXCL3",0.283452778614046
748,"CXCL5;C-X-C motif chemokine 5",0.0359173227880213,0.026559446071727,0.176300510675829,9285,1,0.946337843525802,0.423713266011379,"CXCL5",0.753746429712173
749,"CXCL6;C-X-C motif chemokine 6",0.0242571037542323,0.0275962667228691,0.379424025904062,9419,1,0.241368518157522,0.966166553216418,"CXCL6",0.420875172163253
750,"CXCL8;Interleukin-8",0.00808427745668921,0.0270784641378605,0.765290054725939,9288,1,0.860836521340922,0.00745478616380462,"CXCL8",0.116173930477826
751,"CXCL9;C-X-C motif chemokine 9",-0.0770470181566173,0.025095742978644,0.00214583079180719,9384,1,1.32696663008897,6.36449572264425e-23,"CXCL9",2.66840452704934
752,"CYB5A;Cytochrome b5",-0.0387798307149284,0.0254599223151335,0.127755926394795,7892,1,0.0108170595635325,0.352588436452386,"CYB5A",0.893618944493767
753,"CYB5R2;NADH-cytochrome b5 reductase 2",-0.0192157919656111,0.0247159103873726,0.436906467330305,8059,1,0.00549889556172455,5.47100145119482e-11,"CYB5R2",0.359611526576593
754,"CYP24A1;1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",-0.0686409057746988,0.025505079913312,0.00713313889207645,7932,1,0.33654967494528,0.74083097749872,"CYP24A1",2.14671931958297
755,"CYTH3;Cytohesin-3",-0.0040091137193482,0.0255402677959936,0.875270728913553,7892,1,0.577767165096797,0.0812725447254279,"CYTH3",0.0578575951060099
756,"CYTL1;Cytokine-like protein 1",-0.0960639516240172,0.0238390611884518,5.63581038172012e-05,8182,1,0.0979754412496022,0.106447970047176,"CYTL1",4.24904362726565
757,"DAAM1;Disheveled-associated activator of morphogenesis 1",0.0146305361143805,0.0251528833850546,0.56080922278387,7987,1,0.0265733888363274,0.000517588226813496,"DAAM1",0.251184852796022
758,"DAB2;Disabled homolog 2",-0.00471935993616508,0.0278162929916218,0.865279836486553,9416,1,0.563046145386198,0.38580345623889,"DAB2",0.0628434164798772
759,"DAG1;Dystroglycan",-0.00780442886811699,0.027340848284433,0.77530617243803,9384,1,2.81962318758474,0.000137305512539073,"DAG1",0.110526758471992
760,"DAND5;DAN domain family member 5",0.0116034123020912,0.0254517910559798,0.648476047062125,7946,1,0.120903107320769,0.107538186513644,"DAND5",0.188106060938212
761,"DAPK2;Death-associated protein kinase 2",-0.0258315461501453,0.0251566351885758,0.304532617999417,7946,1,0.00644125230735931,0.0018864637834086,"DAPK2",0.5163661839556
762,"DAPP1;Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide",-0.0243924853118082,0.0276487871213533,0.377677307097734,9305,1,2.35666781644963,0.672573144050241,"DAPP1",0.422879109157939
763,"DARS1;Aspartate--tRNA ligase, cytoplasmic",0.00338627431239466,0.0272529662705692,0.901117325040276,9267,1,2.39753908602776,0.116061172861076,"DARS1",0.0452186604078751
764,"DBH;Dopamine beta-hydroxylase",0.0310359552445676,0.0254809689536604,0.223257248825663,8159,2,0.0188572439001488,0.17808881894448,"DBH",0.651194431324622
765,"DBI;Acyl-CoA-binding protein",-0.023759024398408,0.0274004249591434,0.385907279106223,9314,1,1.13896438204683,3.48247042132056e-09,"DBI",0.413517029550264
766,"DBN1;Drebrin",-0.00678964949732159,0.0251050015935513,0.786821060796935,7946,1,0.0347005819820882,0.000168498853183942,"DBN1",0.104124023860124
767,"DBNL;Drebrin-like protein",-0.0127634249537422,0.0274604127732066,0.642090051815003,9384,1,0.735744059897343,0.682549714860004,"DBNL",0.192404058747761
768,"DCBLD2;Discoidin, CUB and LCCL domain-containing protein 2",-0.054227046544309,0.0257975239204675,0.0355776997149349,9381,1,0.285517848640298,0.828280135749536,"DCBLD2",1.44882213476264
769,"DCC;Netrin receptor DCC",-0.0574592359227807,0.0245963323135633,0.0195113299011825,7955,3,0.0012474607053561,2.57659904354525e-08,"DCC",1.7097131278858
770,"DCDC2C;Doublecortin domain-containing protein 2C",0.0367575440500266,0.0251647970646091,0.144145043105949,7892,1,0.398092522085127,0.793894090747787,"DCDC2C",0.841200287641004
771,"DCLRE1C;Protein artemis",0.00738748996864303,0.0253609029762601,0.770833812131157,7892,1,0.0132462821111735,0.00630667637841611,"DCLRE1C",0.113039243549645
772,"DCN;Decorin",0.0357517127633743,0.0246307028331396,0.146672139000293,9174,1,0.921115446504208,0.00371222643404818,"DCN",0.833652374415559
773,"DCTD;Deoxycytidylate deaminase",0.00178648367631368,0.0253020674852658,0.94371292070491,7987,1,0.0261105131668035,0.0316617490788738,"DCTD",0.0251600988325336
774,"DCTN1;Dynactin subunit 1",0.0109904249627039,0.0276816232108364,0.69135461568327,9416,1,0.21992227530735,0.00406097237392133,"DCTN1",0.160299133334613
775,"DCTN2;Dynactin subunit 2",-0.0272000691520995,0.0276269320129907,0.324871276177883,9306,1,0.619137524683723,0.930582798827651,"DCTN2",0.488288685542999
776,"DCTN6;Dynactin subunit 6",0.0120894665238948,0.0266428354196672,0.650011955207131,9181,1,0.256226319402003,0.0735611346113993,"DCTN6",0.187078655614468
777,"DCTPP1;dCTP pyrophosphatase 1",0.0621402578464476,0.0260572347500757,0.0171101698732437,9317,1,0.37274072471083,2.83471978544932e-06,"DCTPP1",1.76674567867362
778,"DCUN1D1;DCN1-like protein 1",-0.0254647828705289,0.0251806150348544,0.311910916050174,7919,1,0.0990703845318167,0.126314436908534,"DCUN1D1",0.505969425828312
779,"DCUN1D2;DCN1-like protein 2",0.0117931036814037,0.0250843659279345,0.638269727180228,7892,1,0.0147751346216666,0.0355993646966022,"DCUN1D2",0.194995753455764
780,"DCXR;L-xylulose reductase",-0.0312797596892463,0.0244420413019971,0.200663950407396,9381,1,0.40973552227228,1.39359788804727e-05,"DCXR",0.697530642188068
781,"DDA1;DET1- and DDB1-associated protein 1",-0.0380828759922359,0.0256738354300085,0.138025473518875,7932,1,0.301919127063541,0.603419443082202,"DDA1",0.86004075426729
782,"DDAH1;N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",-0.0753705312059466,0.0264686291235856,0.00441549570683118,9306,1,0.209603868273743,8.08460155585644e-05,"DDAH1",2.3550205331608
783,"DDC;Aromatic-L-amino-acid decarboxylase",0.0663131687825929,0.0256531727057723,0.00975331422382174,9303,1,0.130792177183468,1.85266015797759e-06,"DDC",2.01084778383573
784,"DDHD2;Phospholipase DDHD2",-0.0201114745687124,0.0254550618808846,0.429505445972806,8160,1,0.022339344066283,0.000991186040117605,"DDHD2",0.367031325101788
785,"DDI2;Protein DDI1 homolog 2",0.0302391919242584,0.0249593834420554,0.225725955243974,7987,1,0.0720120416240611,8.12266077387502e-13,"DDI2",0.646418500420963
786,"DDR1;Epithelial discoidin domain-containing receptor 1",0.00299003401845005,0.0267426118303393,0.910978144051922,9431,1,0.280821331163221,0.944219647673129,"DDR1",0.0404920423810192
787,"DDT;D-dopachrome decarboxylase",-0.0112780458136872,0.024648306295261,0.647281728109692,8182,1,0.272793508224198,2.02183448090348e-19,"DDT",0.188906652356604
788,"DDX1;ATP-dependent RNA helicase DDX1",0.0010642997901723,0.0253484382194796,0.9665102520699,8149,1,0.240044498052224,0.401773024534573,"DDX1",0.0147935349165751
789,"DDX25;ATP-dependent RNA helicase DDX25",-0.0343553647681328,0.0251468986661038,0.171918988168619,7955,1,0.0196499213575267,0.00396577703447054,"DDX25",0.764676153554762
790,"DDX39A;ATP-dependent RNA helicase DDX39A",0.0171305667768051,0.0254216090132045,0.500420932433265,7946,1,0.0452763920639892,0.254411055777658,"DDX39A",0.300664532211784
791,"DDX4;Probable ATP-dependent RNA helicase DDX4",0.00335514192848966,0.0252778878908838,0.894410037674933,7946,1,0.0120274977627088,0.537208455987997,"DDX4",0.0484633354836214
792,"DDX53;Probable ATP-dependent RNA helicase DDX53",-0.0344938311308537,0.0253527960892534,0.173693513749116,7955,1,0.149068389868194,0.00420047972386609,"DDX53",0.760216399143939
793,"DDX58;Antiviral innate immune response receptor RIG-I",0.000349883050927429,0.0265634687519484,0.989491186019084,9127,1,1.40794086241541,3.64982972536407e-05,"DDX58",0.00458806995715428
794,"DECR1;2,4-dienoyl-CoA reductase, mitochondrial",-0.0227727048096463,0.0274722005761173,0.407161741975506,9305,1,0.258401423109789,0.0659218615942197,"DECR1",0.390233036244748
795,"DEFA1_DEFA1B;Neutrophil defensin 1",-0.0466383873260789,0.0260000813903477,0.0728817888455664,9096,1,0.125693466168028,0.00342958043540836,"DEFA1_DEFA1B",1.13738097637227
796,"DEFB103A_DEFB103B;Beta-defensin 103",0.00782919134079202,0.0248320269289479,0.752552841415771,7890,1,0.102311465618219,0.0294118672222876,"DEFB103A_DEFB103B",0.123463000146638
797,"DEFB104A_DEFB104B;Beta-defensin 104",-0.00100708632905567,0.0233695280624745,0.96562769470861,7919,1,0.198259831705768,1.97087350827269e-46,"DEFB104A_DEFB104B",0.0151902869386217
798,"DEFB116;Beta-defensin 116",-0.0174470749699594,0.0254562065730183,0.493126739042278,7919,1,0.0618998921088176,0.0034022256776128,"DEFB116",0.307041447877159
799,"DEFB118;Beta-defensin 118",-0.00880958316713589,0.0253828418909049,0.728549149124175,7919,1,0.013835194913828,0.899662057998733,"DEFB118",0.137541144685463
800,"DEFB4A_DEFB4B;Beta-defensin 4A",-0.0292375061609071,0.024760002873013,0.237698315090467,9227,1,0.304433850880247,1.08147545981278e-07,"DEFB4A_DEFB4B",0.623973896729986
801,"DENND2B;DENN domain-containing protein 2B",-0.0352304901304493,0.0252186696705196,0.162452627399392,7932,1,0.421334192807824,0.737220870665758,"DENND2B",0.789273260275722
802,"DENR;Density-regulated protein",0.0119639623238657,0.0251517492122851,0.63432175594988,7946,1,0.0265013412213809,0.0238749319886831,"DENR",0.197690392927071
803,"DFFA;DNA fragmentation factor subunit alpha",-0.0286572720293334,0.027994670187533,0.306018044240524,9419,1,0.56507048847767,0.0275066791433298,"DFFA",0.514252964750294
804,"DGCR6;Protein DGCR6",0.0160444018893398,0.0254555435897128,0.528522385948663,7919,2,0.0221019132360942,0.000357146822849478,"DGCR6",0.276936613109477
805,"DGKA;Diacylglycerol kinase alpha",-0.0190695249161373,0.0252339913671036,0.449846833177556,7946,1,0.152004793241853,0.000432135240751749,"DGKA",0.346935332511353
806,"DGKZ;Diacylglycerol kinase zeta",0.00896341596836801,0.026938216059683,0.739338323351793,9192,1,0.397316369211874,0.552068696735229,"DGKZ",0.131156781711524
807,"DHODH;Dihydroorotate dehydrogenase",-0.014163653462098,0.0253881032355524,0.576938382318163,7932,1,0.0804955267550699,0.96642229625202,"DHODH",0.238870567517006
808,"DHPS;Deoxyhypusine synthase",0.0093833855356064,0.0254588011859049,0.712456846794468,8129,1,0.0127390025242708,0.00234564042395865,"DHPS",0.147241435553278
809,"DHRS4L2;Dehydrogenase/reductase SDR family member 4-like 2",-0.0288764996165654,0.0254340090307562,0.256262141660086,8163,1,0.254908453976975,0.473847508364037,"DHRS4L2",0.591315548644263
810,"DIABLO;Diablo homolog, mitochondrial",0.00500881646570681,0.0269769302882068,0.852707336522787,9277,1,0.670392434934737,0.582170678703246,"DIABLO",0.0692000004180649
811,"DIPK1C;Divergent protein kinase domain 1C",-0.0242764836692145,0.0254866254501362,0.340863058326754,7955,1,0.0302936971550049,0.449513710074885,"DIPK1C",0.46742006369979
812,"DIPK2B;Divergent protein kinase domain 2B",0.113585758745572,0.0227484567922424,6.06721784220227e-07,7987,4,0.00556896374416227,3.82333784956484e-28,"DIPK2B",6.21701041152242
813,"DKK1;Dickkopf-related protein 1",0.0203594054388655,0.0275404556353164,0.459770909513942,9431,1,1.81272901693896,0.926976027400445,"DKK1",0.337458510746698
814,"DKK3;Dickkopf-related protein 3",0.000922643651308465,0.0258307962683668,0.971507380802057,9423,1,0.434838935199103,0.00550806835569356,"DKK3",0.0125538956000411
815,"DKK4;Dickkopf-related protein 4",0.015662711521206,0.0258805039192252,0.545065315470196,9264,1,0.249351412502974,1.36869185551628e-08,"DKK4",0.263551452863439
816,"DKKL1;Dickkopf-like protein 1",0.00786023785286396,0.026668240963828,0.768197929559946,9306,1,1.40074737714742,7.41158016333886e-20,"DKKL1",0.114526867675792
817,"DLG4;Disks large homolog 4",-0.00793514853511008,0.0254313820577571,0.755031853165973,8163,1,0.459424149409994,0.306277614389374,"DLG4",0.122034726036503
818,"DLGAP5;Disks large-associated protein 5",-0.0132564758082582,0.0257826193841585,0.607151798295999,8160,1,0.177519223916732,0.839939945146954,"DLGAP5",0.216702714327674
819,"DLK1;Protein delta homolog 1",0.0535200316714881,0.0260701874940088,0.0401078517271882,9423,1,0.0050422732503771,0.165731852299487,"DLK1",1.39677059925031
820,"DLL1;Delta-like protein 1",-0.0286945993944015,0.0254897429163355,0.260308152637119,9381,1,0.222750177992259,0.746317854540319,"DLL1",0.584512229931993
821,"DLL4;Delta-like protein 4",-0.0111663827340725,0.0256425823503956,0.663238590295831,7961,1,0.0132867754709182,6.7574016389261e-06,"DLL4",0.178330212456349
822,"DMD;Dystrophin",-0.0102229756896268,0.025665443411511,0.690407427305441,7961,1,0.545657997560426,4.60268516836247e-18,"DMD",0.160894545189113
823,"DMP1;Dentin matrix acidic phosphoprotein 1",0.10554868058842,0.0235292834156786,7.36472269838182e-06,7961,2,0.0115745754440897,0.00411709892981472,"DMP1",5.13284360086885
824,"DNAJA1;DnaJ homolog subfamily A member 1",-0.0382851335543082,0.0254446701976388,0.132456098209854,7892,1,0.0423750827552632,0.800340022612607,"DNAJA1",0.87792804221445
825,"DNAJA2;DnaJ homolog subfamily A member 2",-0.0215482333767768,0.0275208903875646,0.433660225513247,9379,1,1.97094488594002,0.0948101998856528,"DNAJA2",0.362850408684198
826,"DNAJA4;DnaJ homolog subfamily A member 4",0.0167079778983237,0.0255124575241934,0.512553923550593,8163,1,0.00793006211284118,2.86565857499089e-05,"DNAJA4",0.290260437650677
827,"DNAJB1;DnaJ homolog subfamily B member 1",-0.0101254496478796,0.0269030819405644,0.70665218969769,9306,1,0.100071176799883,0.0704964622084904,"DNAJB1",0.150794290959039
828,"DNAJB14;DnaJ homolog subfamily B member 14",-0.0296822127505243,0.0256140713556717,0.2465617632129,8149,1,0.0271841689626157,8.92468442375258e-06,"DNAJB14",0.608074272887114
829,"DNAJB2;DnaJ homolog subfamily B member 2",0.00408922330059326,0.0250239755674964,0.870198027965494,7987,1,0.155861044720563,2.44158701067336e-13,"DNAJB2",0.0603819052362167
830,"DNAJB6;DnaJ homolog subfamily B member 6",-0.00831775701008092,0.0251895368819212,0.741252451248019,7911,1,0.0825334842885408,0.0443283781484462,"DNAJB6",0.130033857456715
831,"DNAJB8;DnaJ homolog subfamily B member 8",0.0170752986002517,0.0266532572470125,0.521768833701144,9174,1,0.149361192661702,0.511343387653888,"DNAJB8",0.282521865741458
832,"DNAJC21;DnaJ homolog subfamily C member 21",0.0116599937112383,0.0254127741256222,0.646372712757501,8163,1,0.162993878059843,0.142720019313413,"DNAJC21",0.189516986003558
833,"DNAJC6;Putative tyrosine-protein phosphatase auxilin",-0.00186021686647064,0.0247366070786035,0.94005670528053,7961,1,0.0145680444195898,0.0067110920434113,"DNAJC6",0.0268459484772629
834,"DNAJC9;DnaJ homolog subfamily C member 9",-0.00066220352049868,0.0252502218529155,0.979077999343792,8149,1,0.0132374136486064,1.84300800693049e-06,"DNAJC9",0.00918270826301866
835,"DNER;Delta and Notch-like epidermal growth factor-related receptor",0.141015792532905,0.0252900983533728,2.53090115243097e-08,9324,1,0.544527867140546,0.0315697095072669,"DNER",7.59672481643483
836,"DNLZ;DNL-type zinc finger protein",-0.0433764326825715,0.0254841537622435,0.0887770224329124,7919,1,0.626057484231476,0.219429628846196,"DNLZ",1.05169942523362
837,"DNM1;Dynamin-1",-0.0145030796757265,0.0254569603546323,0.56889028032599,8149,1,0.0589319082001613,0.0122219186221387,"DNM1",0.244971486230204
838,"DNM3;Dynamin-3",-0.029408940966126,0.0258147082657846,0.254639921398808,8160,1,0.219377138056268,3.06626995338571e-12,"DNM3",0.594073508443247
839,"DNMBP;Dynamin-binding protein",-0.0085069270466864,0.0272486845417942,0.754898687167332,9283,1,0.43871064511586,1.1982238849591e-09,"DNMBP",0.122111329902697
840,"DNPEP;Aspartyl aminopeptidase",0.0399994332833349,0.0248437194726283,0.10742741636249,8163,1,0.81716899890604,3.86010720775368e-12,"DNPEP",0.968884868958061
841,"DNPH1;2'-deoxynucleoside 5'-phosphate N-hydrolase 1",-0.0190583328402525,0.0271521484648023,0.48275348191737,9371,1,5.44235465856274,2.41871113447564e-07,"DNPH1",0.316274585136249
842,"DOC2B;Double C2-like domain-containing protein beta",-0.0282661372825691,0.0254371428689319,0.26650942410938,7955,1,0.0393062392887041,0.090559306481028,"DOC2B",0.57428742916523
843,"DOCK9;Dedicator of cytokinesis protein 9",-0.0115673891533308,0.0253046326026202,0.647593511798261,7919,2,0.0135198532401179,0.646963927549505,"DOCK9",0.188697511068028
844,"DOK1;Docking protein 1",-0.0161345475368746,0.0253911271458867,0.525159084968651,8163,1,0.981433096622731,0.0787193388433806,"DOK1",0.279709117054226
845,"DOK2;Docking protein 2",0.00821048270488294,0.027179627420291,0.762596125904394,9317,1,2.05460264482208,0.942834265413291,"DOK2",0.117705405333811
846,"DPEP1;Dipeptidase 1",0.0242195148301789,0.0265264482573203,0.361249134071268,9267,1,1.53460207705978,0.00227969353657919,"DPEP1",0.442193185255522
847,"DPEP2;Dipeptidase 2",-0.00455663091979916,0.0272626059099997,0.86726471519441,9306,1,3.11653827526289,0.6021217794834,"DPEP2",0.0618483225916792
848,"DPP10;Inactive dipeptidyl peptidase 10",-0.0517890620505005,0.0257574758950064,0.0443921328818506,9305,1,0.397244295548738,2.0149721605992e-07,"DPP10",1.3526939881901
849,"DPP4;Dipeptidyl peptidase 4",0.228842516327206,0.0261076824282314,2.19675663988279e-18,9130,1,0.0209159550299549,0.000323701800311749,"DPP4",17.6582180522329
850,"DPP6;Dipeptidyl aminopeptidase-like protein 6",0.063357911568033,0.0248850362787718,0.0109117607633523,9306,1,0.113854242181776,5.07266077685181e-07,"DPP6",1.96210516434219
