"coding","meaning","beta","se","pvalue","n","outlier_count","outlier_pvalue","heteroscedasticity_pvalue","protein","-LOG10P"
814,"DKK3;Dickkopf-related protein 3",0.0487593881637488,0.0103751242568276,2.6155676384654e-06,36849,1,0.0119425509357255,1.19525160867648e-05,"DKK3",5.58243404465491
815,"DKK4;Dickkopf-related protein 4",-0.0185059244265727,0.0104401180334667,0.0763070436854417,36261,1,1.96036714620344,5.38392119433422e-37,"DKK4",1.11743537171052
816,"DKKL1;Dickkopf-like protein 1",-0.00370364001223039,0.0104976019838658,0.724234279422236,36465,1,0.55618919312333,1.27805034652828e-68,"DKKL1",0.140120923026891
817,"DLG4;Disks large homolog 4",-0.0239454535720552,0.0100120989626207,0.0167783518308328,32796,1,0.114814497639407,0.0158739158331177,"DLG4",1.77525070297872
818,"DLGAP5;Disks large-associated protein 5",0.0109529398348547,0.00999609824403121,0.273208717038801,32799,1,0.168471391981514,0.99732101009717,"DLGAP5",0.563505448103775
819,"DLK1;Protein delta homolog 1",0.0326382402994543,0.0105464551732703,0.00197151745278498,36849,1,0.0464737345802273,0.403054375222835,"DLK1",2.70519937399798
820,"DLL1;Delta-like protein 1",-0.00169653255646672,0.0102496467013515,0.868534774430306,36684,1,0.0681181693217931,0.000199271491890437,"DLL1",0.0612127885688053
821,"DLL4;Delta-like protein 4",-0.0103416231971559,0.00988452669967493,0.295456464624536,32004,1,0.179576175499931,2.55979141049557e-14,"DLL4",0.529506503162573
822,"DMD;Dystrophin",-0.027634764896759,0.00969006936054876,0.00434914593482774,32004,1,0.0972444715156477,7.44011723934013e-103,"DMD",2.36159601941513
823,"DMP1;Dentin matrix acidic phosphoprotein 1",0.0881680496418135,0.00938607061003712,6.1758185801305e-21,32004,2,0.037470785643914,4.77869405520284e-06,"DMP1",20.2093054702509
824,"DNAJA1;DnaJ homolog subfamily A member 1",0.0174581295250536,0.0098744713509883,0.0770694425588244,31689,1,0.0412605380487073,0.305085045441846,"DNAJA1",1.11311778224277
825,"DNAJA2;DnaJ homolog subfamily A member 2",-0.045720405937691,0.0109571337548341,3.0175400711478e-05,36762,1,1.76792799775555,0.00175306714149901,"DNAJA2",4.52034695401841
826,"DNAJA4;DnaJ homolog subfamily A member 4",-0.0193477609879114,0.00994759199933148,0.0517872135696113,32796,1,0.0369185080718645,1.31590607720773e-09,"DNAJA4",1.28577745573046
827,"DNAJB1;DnaJ homolog subfamily B member 1",-0.0567918993680791,0.0107170620676492,1.16983434600002e-07,36465,1,0.753264340374318,4.77360104231008e-07,"DNAJB1",6.9318756320244
828,"DNAJB14;DnaJ homolog subfamily B member 14",-0.0411075112042203,0.00998141886462241,3.82443150095356e-05,32712,1,0.128894243991597,3.98730145021698e-13,"DNAJB14",4.41743311328118
829,"DNAJB2;DnaJ homolog subfamily B member 2",-0.0339904255205837,0.00974316578771024,0.000486129986487163,32092,1,0.0293857478622195,1.44949864950719e-37,"DNAJB2",3.3132475890381
830,"DNAJB6;DnaJ homolog subfamily B member 6",-0.0311202487153002,0.00986217422949164,0.00160363955298087,31783,1,0.0796341147739083,4.85102778312963e-07,"DNAJB6",2.79489324062961
831,"DNAJB8;DnaJ homolog subfamily B member 8",-0.0224104105565666,0.010630743433002,0.0350313683443585,35898,1,0.793872740601474,0.737999767895977,"DNAJB8",1.4555428985716
832,"DNAJC21;DnaJ homolog subfamily C member 21",-0.0278368550309861,0.0100276191686244,0.00550603012930874,32796,1,0.117139594361865,0.0112145489734814,"DNAJC21",2.25916141645218
833,"DNAJC6;Putative tyrosine-protein phosphatase auxilin",-0.0359852060884453,0.00979945392308139,0.000240896392850821,32004,1,0.068418855004173,8.61461282217231e-12,"DNAJC6",3.61816970301831
834,"DNAJC9;DnaJ homolog subfamily C member 9",-0.034106004530527,0.00987819246331271,0.000555797699970147,32712,1,0.0760868783238454,1.09362831110846e-22,"DNAJC9",3.25508325477408
835,"DNER;Delta and Notch-like epidermal growth factor-related receptor",0.116775108999828,0.0102074720048869,2.96747400210064e-30,36399,1,0.329407246761153,4.31529427680643e-06,"DNER",29.5276130771901
836,"DNLZ;DNL-type zinc finger protein",0.0227637642843341,0.00992493220047972,0.021820327432596,31803,1,0.305559005090565,0.28396354681012,"DNLZ",1.66113873674022
837,"DNM1;Dynamin-1",-0.0239719764338124,0.00998421834357277,0.0163564758960234,32712,1,0.11977189780697,1.92569561470765e-05,"DNM1",1.78631026202023
838,"DNM3;Dynamin-3",-0.0486912867036006,0.00981753434896282,7.09821547771659e-07,32799,1,0.0377901064589708,6.02255949726699e-57,"DNM3",6.1488508210827
839,"DNMBP;Dynamin-binding protein",-0.0357386402811217,0.0106653863923351,0.00080631551405265,36327,1,1.19679603031843,9.26018586527423e-42,"DNMBP",3.09349498400241
840,"DNPEP;Aspartyl aminopeptidase",-0.00227337154962409,0.00981525006940686,0.816837519995471,32796,1,0.0356947957160617,1.52917631015337e-37,"DNPEP",0.0878643219094498
841,"DNPH1;2'-deoxynucleoside 5'-phosphate N-hydrolase 1",-0.0408309016173302,0.0108221049731563,0.000161604481325738,36583,1,0.547332118023567,4.387676423465e-14,"DNPH1",3.79154660031852
842,"DOC2B;Double C2-like domain-containing protein beta",-0.0113129107221137,0.00988175075310351,0.252288752264956,31950,1,0.0690152587561325,0.00234535748865895,"DOC2B",0.598102111108076
843,"DOCK9;Dedicator of cytokinesis protein 9",0.00382700443279248,0.00990711649164828,0.699285656977627,31803,1,0.164616545028892,0.321719488445138,"DOCK9",0.155345379466542
844,"DOK1;Docking protein 1",-0.0270731291809012,0.0100127605744099,0.00685739685228776,32796,1,0.0960892815557525,0.00203174501707015,"DOK1",2.16384071625266
845,"DOK2;Docking protein 2",-0.0297183151939134,0.0108530957547202,0.00618001147939699,36448,1,0.915390497142885,0.733290243149817,"DOK2",2.20901071820663
846,"DPEP1;Dipeptidase 1",0.0100501082985529,0.0104828969398223,0.337708840857156,36270,1,0.798367580240423,6.25994494593611e-07,"DPEP1",0.471457569849574
847,"DPEP2;Dipeptidase 2",-0.0112725959665365,0.0107629319175079,0.294943448168747,36465,1,1.68248472622085,0.00207365330544696,"DPEP2",0.530261246742717
848,"DPP10;Inactive dipeptidyl peptidase 10",-0.0572564595982503,0.0104540736506213,4.35566664755742e-08,36491,1,0.0878179644024314,1.59522942145369e-18,"DPP10",7.36094536552466
849,"DPP4;Dipeptidyl peptidase 4",0.0566989966128497,0.0105341279011412,7.39559965465542e-08,35844,1,0.297624373260301,0.0027422735505353,"DPP4",7.13102660650149
850,"DPP6;Dipeptidyl aminopeptidase-like protein 6",0.0211856899820608,0.0101857054306878,0.0375377022205807,36465,1,1.23717326375894,1.11531344531928e-30,"DPP6",1.42553231518468
851,"DPP7;Dipeptidyl peptidase 2",-0.0553271855270599,0.010638496888387,1.99663342769631e-07,36199,1,0.624878831627651,0.000821020461665251,"DPP7",6.6997016621909
852,"DPT;Dermatopontin",-0.0483003496696372,0.00949653606975336,3.67287909572952e-07,36849,2,0.00101437164877983,0.665659397646107,"DPT",6.43499336757677
853,"DPY30;Protein dpy-30 homolog",-0.080852348934157,0.010528313498689,1.63642055966537e-14,36752,1,0.258105686225448,5.90939203763907e-40,"DPY30",13.7861050727491
854,"DRAXIN;Draxin",-0.0467423211786435,0.0104726262997415,8.09549414636974e-06,36327,1,0.0474459395934503,2.56892284029437e-06,"DRAXIN",5.09175663690545
855,"DRG2;Developmentally-regulated GTP-binding protein 2",-0.0285265630878559,0.0108712404791831,0.00869299506178564,36465,1,2.07820113690632,0.0157067647325092,"DRG2",2.06083056708365
856,"DSC2;Desmocollin-2",-0.0525896556757747,0.00997867419825121,1.37052434507679e-07,36154,1,0.169117807370661,2.75884627720672e-28,"DSC2",6.86311324553958
857,"DSCAM;Down syndrome cell adhesion molecule",-0.0458731032345564,0.00986754743757285,3.35031434996065e-06,32799,2,0.0399535036681246,3.14842564482386e-14,"DSCAM",5.47491444250093
858,"DSG2;Desmoglein-2",0.112032414462655,0.0103356571617987,2.46432235581879e-27,36562,1,1.54989850105582,1.05035249019878e-18,"DSG2",26.6083024831162
859,"DSG3;Desmoglein-3",-0.0205460965547488,0.010358560898216,0.047320212861347,36756,1,0.0384700887237189,2.41227829164574e-05,"DSG3",1.3249533104452
860,"DSG4;Desmoglein-4",-0.0108711044842288,0.0103938228149888,0.295605036767964,36400,1,0.593769786907164,3.64494349909671e-09,"DSG4",0.529288170338452
861,"DTD1;D-aminoacyl-tRNA deacylase 1",-0.0305660995932356,0.00990279557569077,0.00202623344263685,32092,1,0.0542014577316995,6.98574691199316e-06,"DTD1",2.69331052096555
862,"DTNB;Dystrobrevin beta",0.00144184441837891,0.0092315325960023,0.875886672174118,32638,2,0.00537704439727011,1.22602649377505e-156,"DTNB",0.0575520819978287
863,"DTX2;Probable E3 ubiquitin-protein ligase DTX2",0.025509461351752,0.00985340916823978,0.00963275434996063,31950,1,0.0744884874276835,0.0714816488246028,"DTX2",2.01624951474933
864,"DTX3;Probable E3 ubiquitin-protein ligase DTX3",-0.00750168530137389,0.00987886215720255,0.447637754525774,36465,1,0.353177332448748,1.83779526688031e-16,"DTX3",0.34907329146734
865,"DTYMK;Thymidylate kinase",-0.05154985694988,0.0098434365367875,1.64232192014555e-07,32845,1,0.0697385733269147,5.82356013547426e-31,"DTYMK",6.78454171052981
866,"DUOX2;Dual oxidase 2",-0.0190095345567304,0.0106697455723093,0.0748181090693366,35898,1,0.44897116280922,0.342152009153882,"DUOX2",1.12599327222884
867,"DUSP13;Dual specificity protein phosphatase 13 isoform A",0.106979067023322,0.00982159631170856,1.40015736191041e-27,32702,1,0.057206775865779,4.91076909765824e-06,"DUSP13",26.8538231517726
868,"DUSP29;Dual specificity phosphatase 29",0.0134091254201168,0.00970995726834988,0.167298933975681,31950,1,0.0358505712310478,5.64743484696381e-52,"DUSP29",0.776506826341576
869,"DUSP3;Dual specificity protein phosphatase 3",0.00147055219763838,0.0106740766327051,0.890424105457342,35813,1,0.601696297172124,0.000159845947622055,"DUSP3",0.0504030913447316
870,"DUT;Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",-0.0621149578250141,0.00980822282602635,2.43643539268634e-10,32712,1,0.0514797413023526,7.53699122759206e-15,"DUT",9.6132451003803
871,"DXO;Decapping and exoribonuclease protein",-0.0379130743027189,0.00999600553601735,0.000149211850538804,32796,1,0.0485202005345104,2.91479475673228e-09,"DXO",3.82619668343688
872,"DYNC1H1;Cytoplasmic dynein 1 heavy chain 1",-0.0112502373216752,0.0100325431181558,0.262136753711474,32702,1,0.088365865438159,0.779588883491546,"DYNC1H1",0.581472083154759
873,"DYNLT1;Dynein light chain Tctex-type 1",-0.0507819898551122,0.00974527836496843,1.89059877253031e-07,31950,1,0.102934888002598,7.2013098960239e-53,"DYNLT1",6.7234006284076
874,"DYNLT3;Dynein light chain Tctex-type 3",-0.0117065932255528,0.0100135509274075,0.242381893651733,32702,1,0.116761987960638,0.676493771785473,"DYNLT3",0.615499825845853
875,"EBAG9;Receptor-binding cancer antigen expressed on SiSo cells",-0.0509815582585969,0.010792375456025,2.32286219597781e-06,36327,1,1.0816512484923,0.0726864398126159,"EBAG9",5.63397655399727
876,"EBI3_IL27;Interleukin-27",-0.00992335789699273,0.010540328586483,0.346472435784078,36814,1,0.629827068434859,3.50127476244707e-10,"EBI3_IL27",0.460331310729077
877,"ECE1;Endothelin-converting enzyme 1",-0.00884753471295918,0.0106258164207571,0.405050431282229,35813,1,0.467263569742475,0.00183223067738692,"ECE1",0.392490901071598
878,"ECHDC3;Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",-0.0774720936613251,0.00970341067593455,1.46245431260165e-15,32845,2,0.0152612787190376,5.303448435562e-20,"ECHDC3",14.8349176924902
879,"ECHS1;Enoyl-CoA hydratase, mitochondrial",-0.0752661748030451,0.00965331358253643,6.53512998696956e-15,32004,1,0.272646791411834,5.01855404448835e-41,"ECHS1",14.1847457696654
880,"ECI2;Enoyl-CoA delta isomerase 2",-0.0278465569344103,0.00982427154842114,0.00459314024704707,31776,1,0.0633623005041492,1.43084886688269e-06,"ECI2",2.33789029362219
881,"ECM1;Extracellular matrix protein 1",0.0238924988431403,0.00988647321910031,0.0156681030221915,31941,1,0.148617035561013,0.722421081675324,"ECM1",1.80498358150621
882,"ECSCR;Endothelial cell-specific chemotaxis regulator",0.00288906419849538,0.00991132527995887,0.770677567605718,31803,1,0.127206606139258,0.52111095989037,"ECSCR",0.113127281998599
883,"EDA2R;Tumor necrosis factor receptor superfamily member 27",0.0637755143656284,0.00853579814119701,8.10167487504559e-14,36880,10,1.96400589710607e-05,0.172027030539728,"EDA2R",13.0914251892945
884,"EDAR;Tumor necrosis factor receptor superfamily member EDAR",0.0180091066359287,0.0109318211241176,0.0994840085037577,36491,1,1.29969993312957,0.0215410107567737,"EDAR",1.00224672404555
885,"EDDM3B;Epididymal secretory protein E3-beta",0.0136778760950857,0.00636169394903729,0.031559617500776,32702,10,8.46080244233254e-05,0,"EDDM3B",1.50086826903388
886,"EDEM2;ER degradation-enhancing alpha-mannosidase-like protein 2",0.0085927305664701,0.00991328468821169,0.386063932835303,31776,1,0.0461379847209401,0.0952300975429128,"EDEM2",0.413340769477374
887,"EDF1;Endothelial differentiation-related factor 1",-0.0364571689368913,0.00997845433826107,0.000259003346898275,32799,1,0.137632103709116,5.18757630435623e-20,"EDF1",3.58669462383357
888,"EDIL3;EGF-like repeat and discoidin I-like domain-containing protein 3",-0.0148260953486086,0.00989387115922124,0.134008793750648,35898,1,0.255454159965235,2.67459821383518e-11,"EDIL3",0.872866701992852
889,"EDN1;Endothelin-1",-0.0295259568061537,0.00935983505315118,0.00160901136667718,32004,1,0.00313459523087885,9.61778031365109e-22,"EDN1",2.79344088786633
890,"EDNRB;Endothelin receptor type B",-0.00929106448266412,0.00990443458343908,0.348214948504306,31885,1,0.056113783993792,0.0151171654087428,"EDNRB",0.458152589009663
891,"EEF1D;Elongation factor 1-delta",-0.0463114153928274,0.00992459704074735,3.07840524122138e-06,32845,1,0.131186102499278,2.93127641519654e-32,"EEF1D",5.51167421022194
892,"EFCAB14;EF-hand calcium-binding domain-containing protein 14",-0.0183491709242643,0.00937596757847762,0.050350919905169,32712,1,0.0212890253842998,9.2349442721445e-51,"EFCAB14",1.29799259053064
893,"EFCAB2;Dynein regulatory complex protein 8",-0.0309800861655918,0.00994361111399663,0.00183746433924108,32262,1,0.331346711382592,0.00388069523561406,"EFCAB2",2.73578108077226
894,"EFEMP1;EGF-containing fibulin-like extracellular matrix protein 1",-0.0228584728608542,0.00960235133328139,0.0172938947887713,36504,2,0.010131209140971,9.79402471678346e-14,"EFEMP1",1.76210718747876
895,"EFHD1;EF-hand domain-containing protein D1",0.00363232340570348,0.009311317771628,0.69646685706291,32799,2,0.0059162294412838,5.51711062014294e-69,"EFHD1",0.157099545625039
896,"EFNA1;Ephrin-A1",-0.0484884973732782,0.0102322478262284,2.15804885127405e-06,36501,1,0.548501432541127,0.00156303435380646,"EFNA1",5.6659387285138
897,"EFNA4;Ephrin-A4",-0.0941914376483914,0.00990821951410692,2.09062811873561e-21,36265,1,0.057966404990795,0.0187878686369488,"EFNA4",20.6797232126843
898,"EFNB2;Ephrin-B2",0.0313260842998314,0.00985615550866684,0.00148268809290126,31950,1,0.0695773790397746,3.14293185003426e-08,"EFNB2",2.82895020013742
899,"EGF;Pro-epidermal growth factor",-0.0281269678093539,0.0108563934442243,0.00957855780635142,36411,1,0.549438515544309,0.899391316028542,"EGF",2.01869987546145
900,"EGFL7;Epidermal growth factor-like protein 7",-0.03687647883743,0.0101504078819967,0.000280530788887504,35873,1,0.339651175774316,1.61999073365389e-45,"EGFL7",3.55201946699197
901,"EGFLAM;Pikachurin",0.105395943269643,0.00981762734171091,7.69725801135711e-27,32712,1,0.0229281431624725,2.21198366838868e-23,"EGFLAM",26.1136639556868
902,"EGFR;Epidermal growth factor receptor",0.122041744235609,0.0107263130253321,6.05379057768304e-30,36849,1,0.253310224779671,0.00246805676836328,"EGFR",29.2179726069225
903,"EGLN1;Egl nine homolog 1",-0.0940828305178623,0.0103630412018234,1.15249201056455e-19,36491,1,2.50324560597993,1.29247474797934e-41,"EGLN1",18.9383620765932
904,"EHBP1;EH domain-binding protein 1",-0.0286524612793647,0.00997812904454247,0.00408755968502286,32845,1,0.140322759579341,1.15499627632024e-12,"EHBP1",2.38853589287922
905,"EHD3;EH domain-containing protein 3",-0.031556482471723,0.00990754714026345,0.00144845080447611,32004,1,0.276590373089269,0.002328062924617,"EHD3",2.83909625068969
906,"EIF1AX;Eukaryotic translation initiation factor 1A, X-chromosomal",-0.0177408368587267,0.00998076139097397,0.0754947285644417,32796,1,0.221752629016549,0.00266824656239712,"EIF1AX",1.12208337201717
907,"EIF2AK2;Interferon-induced, double-stranded RNA-activated protein kinase",-0.0503067739681443,0.00995442821894709,4.35655256067174e-07,32594,1,0.0407363624924647,6.69742125039075e-08,"EIF2AK2",6.36085704194851
908,"EIF2AK3;Eukaryotic translation initiation factor 2-alpha kinase 3",-0.0138136127376044,0.0098674528050632,0.161548008996174,31776,1,0.0308576099552066,0.00453654513729385,"EIF2AK3",0.791698390090184
909,"EIF2S2;Eukaryotic translation initiation factor 2 subunit 2",-0.0240432263922561,0.00989597089243248,0.0151210638121672,32004,1,0.0760336110484265,0.00218163344817224,"EIF2S2",1.82041765384131
910,"EIF4B;Eukaryotic translation initiation factor 4B",-0.0463582705932431,0.0107573124455718,1.64079423548001e-05,36327,1,0.252421835600063,1.0085262489644e-05,"EIF4B",4.784945878422
911,"EIF4E;Eukaryotic translation initiation factor 4E",-0.0355062712317942,0.0098582595726091,0.000316650936042086,31885,1,0.0434510834837971,2.47545775286045e-12,"EIF4E",3.49941922383021
912,"EIF4EBP1;Eukaryotic translation initiation factor 4E-binding protein 1",-0.0507177878731463,0.0106220006122962,1.80595870082667e-06,36448,1,1.82139544672296,1.98582379553941e-22,"EIF4EBP1",5.74329218547775
913,"EIF4G1;Eukaryotic translation initiation factor 4 gamma 1",-0.0514126243883253,0.0110193086222395,3.08669646980145e-06,36881,1,2.32387569222824,5.48199890529785e-08,"EIF4G1",5.51050607475226
914,"EIF4G3;Eukaryotic translation initiation factor 4 gamma 3",-0.0172922457891072,0.0100154095491972,0.0842554129198135,32799,1,0.359489385788621,8.55627076416926e-05,"EIF4G3",1.074402188668
915,"EIF5;Eukaryotic translation initiation factor 5",-0.018946984587721,0.0098970865601366,0.0555780141389192,31776,1,0.121995779450378,0.0732274071475211,"EIF5",1.25509697508145
916,"EIF5A;Eukaryotic translation initiation factor 5A-1",0.0128434929043281,0.0106922108744497,0.229681210650723,35960,1,0.37746490067789,0.789606581800421,"EIF5A",0.638874531337296
917,"ELAC1;Zinc phosphodiesterase ELAC protein 1",-0.039107760471837,0.00998889248573562,9.05401689183871e-05,32799,1,0.140545313199842,6.0133794501007e-10,"ELAC1",4.04315869958834
918,"ELAVL4;ELAV-like protein 4",-0.0246654187757576,0.00988194929917993,0.0125650233003598,31803,1,0.0590272684807838,0.00252613881466895,"ELAVL4",1.90083670172255
919,"ELN;Elastin",-0.0259857041399953,0.00722383638101524,0.000322112895111232,32845,5,7.63769559584687e-06,1.99391828008828e-138,"ELN",3.49199188876754
920,"ELOA;Elongin-A",-0.0511618673235009,0.0104346037127392,9.47429626209935e-07,36465,1,0.110156120192531,1.57848740303074e-57,"ELOA",6.02345303896807
921,"ELOB;Elongin-B",-0.0280481872064473,0.00988298327685622,0.00454219144713403,31776,1,0.0992636410922229,2.30629515517356e-08,"ELOB",2.34273456481429
922,"ENAH;Protein enabled homolog",-0.0507306293895763,0.0104839001770116,1.31094980567197e-06,35960,1,0.363889137615681,1.71209802670032e-12,"ENAH",5.8824139364846
924,"ENG;Endoglin",0.0697004843757927,0.0108413226947059,1.29887521790432e-10,36849,1,0.407306587522785,4.35396311778594e-13,"ENG",9.88643256931082
925,"ENO1;Alpha-enolase",-0.0332158876991808,0.0108952545115555,0.00230031985258381,36452,1,0.787742520709271,6.84882013891529e-05,"ENO1",2.6382117724371
926,"ENO2;Gamma-enolase",-0.0130661088018034,0.0110898144963056,0.238721287903024,36824,1,0.976974615266244,0.00665027589284667,"ENO2",0.622108851179326
927,"ENO3;Beta-enolase",0.0548774810502,0.00913020727598552,1.86904299474144e-09,32004,2,0.00144673213813005,4.35878369379812e-95,"ENO3",8.72838070816414
928,"ENOPH1;Enolase-phosphatase E1",0.0124442819960297,0.0100261976993955,0.214549423658369,32702,1,0.0675938189419893,0.554647856926864,"ENOPH1",0.668472647769977
929,"ENOX2;Ecto-NOX disulfide-thiol exchanger 2",-0.00815314977088274,0.00990830871351599,0.410593855057414,31776,1,0.372407920613533,0.024349472665615,"ENOX2",0.386587554562667
930,"ENPEP;Glutamyl aminopeptidase",-0.0229500083271632,0.00986980534741508,0.0200635449279763,31776,1,0.120899737641224,0.000354302649445823,"ENPEP",1.69759233120375
931,"ENPP2;Ectonucleotide pyrophosphatase/phosphodiesterase family member 2",-0.00584502620891591,0.00886510464012822,0.509688238090194,36849,1,0.0672249853269011,0.267146611703064,"ENPP2",0.292695388368255
932,"ENPP5;Ectonucleotide pyrophosphatase/phosphodiesterase family member 5",0.168736322715296,0.00998698943090873,8.4594948330377e-64,36653,1,0.000298556372391376,1.15516993618221e-46,"ENPP5",63.0726555705041
933,"ENPP6;Glycerophosphocholine cholinephosphodiesterase ENPP6",0.0558292321482799,0.00913959015307222,1.01726800961656e-09,32004,1,0.0612559309205023,3.30805787666316e-39,"ENPP6",8.99256461269821
934,"ENPP7;Ectonucleotide pyrophosphatase/phosphodiesterase family member 7",-0.0552667761873742,0.0102310701937737,6.63785775358076e-08,35463,1,0.0266015807478241,3.80525583207404e-27,"ENPP7",7.17797205857051
935,"ENSA;Alpha-endosulfine",-0.025587539670451,0.0100130437548499,0.0106104367977736,32702,1,0.0834769259303685,0.748770826732281,"ENSA",1.97426673721477
936,"ENTPD2;Ectonucleoside triphosphate diphosphohydrolase 2",-0.00765012879920856,0.0105771621030959,0.469519622744207,35873,1,0.887416481339533,0.0691726817755476,"ENTPD2",0.328346252446977
937,"ENTPD5;Ectonucleoside triphosphate diphosphohydrolase 5",-0.00525609223614124,0.010522395248688,0.617419820595955,35898,1,0.736184951230975,3.6595254827154e-11,"ENTPD5",0.209419432778637
938,"ENTPD6;Ectonucleoside triphosphate diphosphohydrolase 6",-0.0256951655885875,0.0105895315121924,0.0152514630389512,35898,1,0.341597809446811,0.0220171863448291,"ENTPD6",1.81668849341447
939,"ENTR1;Endosome-associated-trafficking regulator 1",-0.0584203457136745,0.00963058495674553,1.32500282950268e-09,32004,1,0.00433101985423837,2.91434199687162e-39,"ENTR1",8.87778319430371
940,"EP300;Histone acetyltransferase p300",-0.0177610917767683,0.00987806456214271,0.0721811475678033,31885,1,0.129901867072657,0.01602412113105,"EP300",1.1415762176159
941,"EPB41L5;Band 4.1-like protein 5",-0.0113029588554487,0.00990932589189084,0.254028933214236,31950,1,0.0509370733650048,0.000466449184262914,"EPB41L5",0.59511681558609
942,"EPCAM;Epithelial cell adhesion molecule",0.0245900619667936,0.0106860131595051,0.0213890726180764,36455,1,0.426192075610276,0.232916555604728,"EPCAM",1.66980804504901
943,"EPGN;Epigen",-0.00627262746330023,0.0100023167800604,0.53058662513193,32702,1,0.0925658778442438,3.6410953204581e-06,"EPGN",0.275243701780394
944,"EPHA1;Ephrin type-A receptor 1",-0.10589788521254,0.00966464837389087,6.77897547772189e-28,36583,1,0.0178150914790614,0.000157701017281653,"EPHA1",27.1688359371054
945,"EPHA10;Ephrin type-A receptor 10",0.00394459375164341,0.0106972047849216,0.712316292853206,35813,1,0.438700659745887,0.721512936143143,"EPHA10",0.147327121898141
946,"EPHA2;Ephrin type-A receptor 2",-0.0432535083268313,0.00974410583331449,9.06758553826962e-06,35383,1,0.0620823849651736,1.67064575953795e-10,"EPHA2",5.04250833884946
947,"EPHA4;Ephrin type-A receptor 4",0.00543173335844141,0.0097760424429036,0.578476723516332,32092,2,0.0123616258043893,6.7320466831817e-25,"EPHA4",0.237714111304781
948,"EPHB4;Ephrin type-B receptor 4",-0.0117640061656278,0.0107620926193243,0.274358565599857,36849,1,0.679221717657377,0.0402559372274556,"EPHB4",0.561681476383952
949,"EPHB6;Ephrin type-B receptor 6",-0.0778881589917849,0.0105216245329546,1.36360855468696e-13,36270,1,0.357452774265461,0.616214951290168,"EPHB6",12.8653102828599
950,"EPHX2;Bifunctional epoxide hydrolase 2",-0.0229748657306022,0.0106028292140406,0.0302519508222977,35898,1,1.66521042506226,1.8329793876175e-11,"EPHX2",1.51924661426635
951,"EPN1;Epsin-1",-0.0068022923403738,0.00996534531888239,0.494867859474381,32262,1,0.0730462567376893,0.289395198231303,"EPN1",0.305510751697425
952,"EPO;Erythropoietin",-0.00220496189405091,0.0106825532659984,0.836473561562896,36491,1,1.7515025359036,1.04411383922867e-07,"EPO",0.0775477812393027
953,"EPPK1;Epiplakin",-0.0184367533713228,0.00975297300945682,0.0587171700340133,32004,1,0.115911900982556,2.30307256794725e-40,"EPPK1",1.23123488409044
954,"EPS8L2;Epidermal growth factor receptor kinase substrate 8-like protein 2",-0.0598111044773283,0.0106018289914727,1.69728412359192e-08,36818,1,0.14771494723209,0.00358556462108448,"EPS8L2",7.77024545115338
955,"ERBB2;Receptor tyrosine-protein kinase erbB-2",-0.0956689131673111,0.0100673626856865,2.16087100976893e-21,36684,1,0.00378151639982382,0.869670644418202,"ERBB2",20.6653711569564
956,"ERBB3;Receptor tyrosine-protein kinase erbB-3",-0.0260875625314315,0.0101240293686924,0.00997597679836165,36328,1,0.195640335402277,7.7787102201479e-28,"ERBB3",2.00104456958918
957,"ERBB4;Receptor tyrosine-protein kinase erbB-4",0.010000370928944,0.0105108172376013,0.341389314678252,36684,1,0.107976445998294,0.00715814842053446,"ERBB4",0.466750076217465
958,"ERBIN;Erbin",-0.0364291657403145,0.0108572853900442,0.000793673374824432,36465,1,0.627273824730816,0.0179051134785775,"ERBIN",3.10035818862567
959,"ERC2;ERC protein 2",-0.0108572218844857,0.00992456571132892,0.27397441060915,31950,1,0.0647752322712066,0.00105853843228605,"ERC2",0.562289998676771
960,"ERCC1;DNA excision repair protein ERCC-1",0.0079345231008057,0.00992975259930719,0.424258403087562,31689,1,0.0481766757022362,0.200037368519626,"ERCC1",0.372369547057622
961,"EREG;Proepiregulin",-0.0440338717702709,0.0107525961091284,4.22745614428939e-05,36270,1,1.62838990638496,0.0884157814128603,"EREG",4.37392088908608
962,"ERI1;3'-5' exoribonuclease 1",-0.0337524198103807,0.00980436592674213,0.000576901418218743,32262,1,0.0443397991298418,7.35893404116999e-13,"ERI1",3.23889839339787
963,"ERMAP;Erythroid membrane-associated protein",-0.0357039122602832,0.00945090890955155,0.000158489413001555,31885,2,0.0274964609046148,1.17357333679745e-77,"ERMAP",3.7999997430902
964,"ERN1;Serine/threonine-protein kinase/endoribonuclease IRE1",-0.0788045833624441,0.00970990902264755,4.9897200356809e-16,32702,1,0.0145680342420469,1.5654558130819e-11,"ERN1",15.3019238211842
965,"ERP29;Endoplasmic reticulum resident protein 29",-0.0432169720380535,0.00990797744736254,1.2937746198434e-05,32092,1,0.102954004873353,6.43117708368209e-05,"ERP29",4.8881413727272
966,"ERP44;Endoplasmic reticulum resident protein 44",-0.0426739758389462,0.0106028268856336,5.71455365960528e-05,36402,1,0.381823825505924,5.03465878478133e-10,"ERP44",4.24301768490832
967,"ERVV-1;Endogenous retrovirus group V member 1 Env polyprotein",0.00183264895671086,0.00989511722212509,0.853067545942425,31776,1,0.152676012836542,0.130946168928264,"ERVV-1",0.0690165800063661
