"coding","meaning","beta","se","pvalue","n","outlier_count","outlier_pvalue","heteroscedasticity_pvalue","protein","-LOG10P"
503,"CDON;Cell adhesion molecule-related/down-regulated by oncogenes",-0.00958787544971495,0.00530769250004508,0.070885999071115,9444,1,0.311237027555098,0.568340655370353,"CDON",1.14943953529097
504,"CDSN;Corneodesmosin",-0.00246713874763602,0.00545645797450629,0.651171126549122,9474,1,3.41891450940706,0.0750087142614171,"CDSN",0.186304864658157
505,"CEACAM1;Carcinoembryonic antigen-related cell adhesion molecule 1",-0.0112003957563038,0.00520067569791416,0.0312934231017302,9472,1,0.182006627516715,3.08346986507633e-11,"CEACAM1",1.50454692797301
506,"CEACAM16;Carcinoembryonic antigen-related cell adhesion molecule 16",-0.00607560742133954,0.00474310243718536,0.20025262159813,8214,1,0.000700888705222848,3.02426978522627e-16,"CEACAM16",0.698421789659959
507,"CEACAM18;Carcinoembryonic antigen-related cell adhesion molecule 18",0.0037302576291805,0.00512312963180589,0.466560719648383,8087,1,0.0996785569496074,0.0216208867112037,"CEACAM18",0.331091827818422
508,"CEACAM19;Carcinoembryonic antigen-related cell adhesion molecule 19",0.0113216937863286,0.00507760808859521,0.0257923669930589,8214,1,0.0346711203801681,1.99485227492162e-05,"CEACAM19",1.58850880036483
509,"CEACAM20;Carcinoembryonic antigen-related cell adhesion molecule 20",0.00941552042702651,0.00518833079525019,0.0695995279751813,8087,1,0.156188591116821,0.184329032382649,"CEACAM20",1.15739370576974
510,"CEACAM21;Carcinoembryonic antigen-related cell adhesion molecule 21",0.00754115399549893,0.00550392825790813,0.170675897181528,9396,1,0.417570843979525,5.3869148813005e-08,"CEACAM21",0.7678278055411
511,"CEACAM3;Carcinoembryonic antigen-related cell adhesion molecule 3",0.0115265444395408,0.00540762118427796,0.0330713551372411,9216,1,0.184194962922628,0.596755566198083,"CEACAM3",1.48054800900018
512,"CEACAM5;Carcinoembryonic antigen-related cell adhesion molecule 5",0.00562300502557116,0.00513059387879392,0.273118507619728,9118,1,1.22889906281642,0.00987682516819935,"CEACAM5",0.563648869304502
513,"CEACAM6;Carcinoembryonic antigen-related cell adhesion molecule 6",0.00789971756294059,0.00484785645515699,0.103239565251162,8248,1,0.125429082692808,0.000294571217643713,"CEACAM6",0.986153832967949
514,"CEACAM8;Carcinoembryonic antigen-related cell adhesion molecule 8",0.0181753689754898,0.00503886178937048,0.000311345163977641,9260,1,0.568445511551074,5.00826751943223e-07,"CEACAM8",3.506757875644
515,"CEBPA;CCAAT/enhancer-binding protein alpha",0.00602850269643406,0.00513523007474941,0.240450081159841,8009,1,0.0869779729431569,1.34641070206267e-09,"CEBPA",0.618975072001423
516,"CEBPB;CCAAT/enhancer-binding protein beta",0.0142070646440745,0.00528390423595936,0.00718500562318767,9260,1,0.420935358677091,0.627044666576362,"CEBPB",2.14357288763853
517,"CELA2A;Chymotrypsin-like elastase family member 2A",0.0060557490607889,0.00495762637945527,0.221931101260633,8248,1,0.029783804000919,1.67769298334675e-12,"CELA2A",0.653781831795071
518,"CELA3A;Chymotrypsin-like elastase family member 3A",0.00935870427182055,0.00539021713696565,0.082554092340028,9499,1,0.0774179417182477,1.9830878825449e-06,"CELA3A",1.08326139318689
519,"CELSR2;Cadherin EGF LAG seven-pass G-type receptor 2",0.024939515510596,0.00489604008208449,3.58911896213425e-07,8053,3,0.00410546354842463,0.000308102992999559,"CELSR2",6.44501214664245
520,"CEMIP2;Cell surface hyaluronidase",0.007545831405439,0.00501034771310314,0.132093996688049,8009,1,0.151594511761434,8.58213674327331e-07,"CEMIP2",0.879116919436932
521,"CEND1;Cell cycle exit and neuronal differentiation protein 1",0.00688465333769476,0.00509069827640148,0.176286228047399,7980,1,0.566974008729081,2.33052245593946e-11,"CEND1",0.753781614624346
522,"CENPF;Centromere protein F",0.00592849648090146,0.00509095121314592,0.244249196589662,8087,1,0.424114384958253,4.52755116300737e-13,"CENPF",0.612166856134267
523,"CENPJ;Centromere protein J",2.83662606321358e-05,0.00510321222262864,0.99556511020684,8087,1,0.0555744570916868,0.0386431281683745,"CENPJ",0.00193033174017336
524,"CEP112;Centrosomal protein of 112 kDa",0.0031896926235278,0.00512809255634857,0.533957199455563,7994,1,0.796291693596593,3.34562422207506e-07,"CEP112",0.272493553430685
525,"CEP152;Centrosomal protein of 152 kDa",-0.00150745262446168,0.00512217234604281,0.768536771094798,7953,1,0.269512779762448,0.133248893882822,"CEP152",0.114335348591662
526,"CEP164;Centrosomal protein of 164 kDa",0.00385721493492801,0.00541428323717141,0.476225960832809,9280,1,0.485137209455832,0.758190069133191,"CEP164",0.322186933292505
527,"CEP170;Centrosomal protein of 170 kDa",-0.00162031934052072,0.00517600869979625,0.754255257776026,8024,1,0.0353927533530308,1.89893900683e-06,"CEP170",0.122481653754689
528,"CEP20;Centrosomal protein 20",0.00732967981024987,0.00536354939172598,0.171792696207912,9216,1,0.0714425115529931,0.642660460883267,"CEP20",0.764995304206923
529,"CEP290;Centrosomal protein of 290 kDa",0.00534108277751463,0.00519969346057134,0.304360915106907,8087,1,0.0413459069936953,0.325498786986717,"CEP290",0.516611118797789
530,"CEP350;Centrosome-associated protein 350",-0.00165456044460535,0.00511271853084367,0.746236866256008,7953,1,0.352458814047353,0.758141990155102,"CEP350",0.127123299363729
531,"CEP43;Centrosomal protein 43",0.00946988604176308,0.00527640276374361,0.0727244622671044,9220,1,0.285201826008776,0.657787467858035,"CEP43",1.13831948129153
532,"CEP85;Centrosomal protein of 85 kDa",0.00760926895044631,0.00533899514317684,0.154126117533041,9216,1,0.648190182320859,0.935411442082197,"CEP85",0.812123761415362
533,"CERT;Ceramide transfer protein",0.00783796272103073,0.00536638487260161,0.144168367003014,9267,1,0.494022247308623,0.930347715797317,"CERT",0.841130020775442
534,"CES1;Liver carboxylesterase 1",0.0128467911078394,0.00492643320289929,0.00912893648968039,9444,1,0.0324388193137405,0.00209398179805595,"CES1",2.03957981431305
535,"CES2;Cocaine esterase",0.00167992994247608,0.00524877378664961,0.748928905978156,9397,1,0.0398773686730889,1.91236051611376e-05,"CES2",0.125559406875723
536,"CES3;Carboxylesterase 3",0.000888125250325676,0.00541877703480881,0.869815185700733,9397,1,0.546154381214261,9.03192356616307e-09,"CES3",0.0605730144581492
537,"CETN2;Centrin-2",0.00666840800378456,0.00538818243972224,0.215896277789816,9267,1,3.87460071569799,0.895135662736221,"CETN2",0.665754845156637
538,"CETN3;Centrin-3",0.00570468379034845,0.00516149529643538,0.269088653982184,8214,1,0.115690994385884,0.0405958374687809,"CETN3",0.570104613707115
539,"CFB;Complement factor B",0.0114795827963822,0.0046063440015886,0.0127180702730842,8082,1,0.593788389640817,3.52758935656338e-33,"CFB",1.89557877967255
540,"CFC1;Cryptic protein",0.0142090171364303,0.00529051958473245,0.00724969128338046,9216,1,0.549421618723859,0.00475335662634285,"CFC1",2.13968048677783
541,"CFD;Complement factor D",0.0239096503190519,0.00472097062795371,4.18217134094576e-07,8254,1,0.00362284819616062,3.62371333320057e-07,"CFD",6.37859817838039
543,"CFHR2;Complement factor H-related protein 2",0.00012706168507143,0.00506206999245384,0.979975225588942,8188,1,0.112502687610694,0.2097421487863,"CFHR2",0.00878490341568466
544,"CFHR4;Complement factor H-related protein 4",-0.00322463766215532,0.00510616777621348,0.527719344087873,8235,1,0.154050376680097,0.0633346135350091,"CFHR4",0.277596986026316
545,"CFHR5;Complement factor H-related protein 5",-0.0010749034623364,0.00496837855382702,0.828721199193632,8128,1,0.0132725080792653,0.039521506878595,"CFHR5",0.0815915514965222
546,"CFI;Complement factor I",0.00599657439969147,0.00454966355386574,0.187531625672193,8254,1,0.069487718663623,1.13326232100016e-23,"CFI",0.726925481553759
547,"CFP;Properdin",0.00121021411602443,0.00483715604068466,0.802445690425546,8254,1,0.120140949187351,0.00124063216200874,"CFP",0.0955843510061366
548,"CGA;Glycoprotein hormones alpha chain",-0.00237186184593747,0.00423827481033989,0.575745759184439,9443,9,0.000124233910859796,0.0396137753052522,"CGA",0.239769252268777
549,"CGB3_CGB5_CGB8;Choriogonadotropin subunit beta 3",-0.00267946796181969,0.00483266013690693,0.579286046932314,8245,1,0.000774377558340794,9.08004621831334e-08,"CGB3_CGB5_CGB8",0.237106932079711
550,"CGN;Cingulin",0.0046092085578426,0.00513435120519048,0.36936199165402,8014,1,0.149465263786786,0.374540047759956,"CGN",0.432547796671073
551,"CGREF1;Cell growth regulator with EF hand domain protein 1",0.0118650184343814,0.00543316480789164,0.0290006209656188,9405,1,0.380825299647925,0.464686035196517,"CGREF1",1.5375927028233
552,"CHAC2;Glutathione-specific gamma-glutamylcyclotransferase 2",0.00749699490311676,0.0053064100997652,0.157742895257493,9216,1,0.0808298373979899,0.0139726109454253,"CHAC2",0.802050192273696
553,"CHAD;Chondroadherin",0.0020079865016691,0.00486507031395634,0.679811531602518,8053,1,0.140588167604514,0.0822081129237082,"CHAD",0.167611472779048
554,"CHCHD10;Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",0.000689474157092313,0.00460811775085108,0.881066804210827,8229,1,0.493361116800919,2.84804284355662e-33,"CHCHD10",0.0549911612812525
555,"CHCHD6;MICOS complex subunit MIC25",0.0125301101869009,0.00503573594920461,0.0128575271746903,8194,1,1.0774033859976,7.21542578908639e-15,"CHCHD6",1.89084254911416
556,"CHEK2;Serine/threonine-protein kinase Chk2",-0.00132549515667012,0.00538723536439613,0.805653890771818,9260,1,0.0827438436375033,0.901784448736834,"CHEK2",0.093851491210598
557,"CHGA;Chromogranin-A",-0.00191919782715202,0.00487092853518221,0.693583365475757,8248,1,0.43615040849527,6.3037363157422e-11,"CHGA",0.158901331288361
558,"CHGB;Secretogranin-1",-9.02547629732088e-05,0.00520199402824591,0.986157736894067,9497,1,0.329013863729548,0.0405527723588952,"CHGB",0.0060536136756936
559,"CHI3L1;Chitinase-3-like protein 1",0.00465289929239969,0.00486303631235032,0.338699014738733,9190,1,0.0532314173098059,0.0269048332611912,"CHI3L1",0.470186066698015
560,"CHIT1;Chitotriosidase-1",-0.000718303795665988,0.00510376345555743,0.88807833534907,9431,1,0.199403004901129,8.57483464055972e-12,"CHIT1",0.0515487244135667
561,"CHL1;Neural cell adhesion molecule L1-like protein",-0.000502254049222352,0.00541696394459412,0.926128985013686,9430,1,0.863291497455077,4.70517203894463e-09,"CHL1",0.0333285234923182
562,"CHM;Rab proteins geranylgeranyltransferase component A 1",0.00284838128501632,0.00510030968798171,0.576537601354363,8014,1,0.0886456295988011,0.399094463591442,"CHM",0.239172363081887
563,"CHMP1A;Charged multivesicular body protein 1a",0.00894908144239705,0.00549221513773974,0.103259491429443,9371,1,0.52611531519366,0.640234851001853,"CHMP1A",0.986070018257714
564,"CHMP6;Charged multivesicular body protein 6",-0.000587241554752115,0.00512081611549227,0.908703680898441,8230,1,0.395932975957358,0.000558067668536994,"CHMP6",0.0415777127413152
565,"CHP1;Calcineurin B homologous protein 1",0.000868274612356292,0.00512026310556409,0.865347770829062,7980,1,0.661053938036487,0.327087046297907,"CHP1",0.0628093207449267
566,"CHRDL1;Chordin-like protein 1",0.0227099713318476,0.00476767193672418,1.93265949012082e-06,9458,1,0.000174206294004849,0.00519424946049192,"CHRDL1",5.7138446563637
567,"CHRDL2;Chordin-like protein 2",-0.00436219002933169,0.00541319331882809,0.420353140990527,9405,1,0.613353855019448,0.0995840039548296,"CHRDL2",0.376385703070758
568,"CHRM1;Muscarinic acetylcholine receptor M1",0.00483550022198449,0.00513367429196431,0.346263072503307,8014,2,0.0412216454045154,0.58144134199677,"CHRM1",0.460593821656357
569,"CIAPIN1;Anamorsin",0.0110572651809607,0.00549473592601997,0.0442126344847105,9472,1,0.347915246924366,0.0138849658787793,"CIAPIN1",1.35445360615081
570,"CILP;Cartilage intermediate layer protein 1",0.019957150958999,0.00484612185826886,3.85628364783911e-05,8248,1,0.331215077835715,0.661627494470218,"CILP",4.4138310291881
571,"CINP;Cyclin-dependent kinase 2-interacting protein",0.00380713110517523,0.00511728074250812,0.456913001948262,8087,2,0.00951405365522353,0.6979393296377,"CINP",0.34016648345438
572,"CIRBP;Cold-inducible RNA-binding protein",0.00339595525298456,0.00515852252154763,0.510351425748909,8214,1,0.13741288932192,0.00567194109268437,"CIRBP",0.292130667619761
573,"CIT;Citron Rho-interacting kinase",0.0051707860194001,0.00510588645284295,0.311228984053823,8014,1,0.557326839409404,6.45192027804116e-09,"CIT",0.506919964932695
574,"CKAP4;Cytoskeleton-associated protein 4",0.0204590128614727,0.00515772469034264,7.34213375610947e-05,9455,1,0.0850101346461441,0.821330799765724,"CKAP4",4.13417770795364
575,"CKB;Creatine kinase B-type",-0.005574556543582,0.0042986088782506,0.194726706542672,8248,1,0.0102298672471031,3.43691647217643e-43,"CKB",0.710574481409007
576,"CKMT1A_CKMT1B;Creatine kinase U-type, mitochondrial",-0.00892783743788379,0.00544435247774114,0.101073117342662,9391,1,0.0431525988746174,0.37614594217337,"CKMT1A_CKMT1B",0.995364339386403
577,"CLASP1;CLIP-associating protein 1",0.000146936440284017,0.00510917131054198,0.977057245402204,7953,1,0.106719902149608,0.155763207707081,"CLASP1",0.0100799903918016
578,"CLC;Galectin-10",0.00792319167859795,0.0053042768604959,0.13527812158461,9405,1,0.431787250731849,2.35929706587597e-05,"CLC",0.868772435799895
579,"CLEC10A;C-type lectin domain family 10 member A",-0.0345839580804008,0.00528263522850922,6.19025138347884e-11,9371,1,0.452198324487264,0.0726979187875307,"CLEC10A",10.2082917141074
580,"CLEC11A;C-type lectin domain family 11 member A",0.0126523671321481,0.00537984286011948,0.0187028209564712,9427,1,0.698569216050346,0.0834548994268256,"CLEC11A",1.72809288365434
581,"CLEC12A;C-type lectin domain family 12 member A",0.00611662770480199,0.00513200310723542,0.233351646363355,8009,1,0.0687918633821755,0.0223748450789611,"CLEC12A",0.63198913069484
582,"CLEC14A;C-type lectin domain family 14 member A",0.00122014482552426,0.00518522849444716,0.813971941925939,9443,1,1.11364410766354,0.109795011967346,"CLEC14A",0.0893905652296625
583,"CLEC1A;C-type lectin domain family 1 member A",0.000191043990831401,0.00524126897204757,0.970924373494545,9260,1,0.255483389666863,0.100902041480361,"CLEC1A",0.0128145965112622
584,"CLEC1B;C-type lectin domain family 1 member B",0.00305774496378147,0.00557128101351848,0.583127765014073,9523,1,1.62461094736001,0.101553978935844,"CLEC1B",0.234236279612521
585,"CLEC2L;C-type lectin domain family 2 member L",-0.000736951337668561,0.00508356693966017,0.884740286132934,8014,1,0.200522952184608,0.578321256802186,"CLEC2L",0.0531841969323506
586,"CLEC3B;Tetranectin",-0.0243461555055377,0.00497553738595255,1.01156693026379e-06,8041,1,0.0726060273310559,0.0077654420288316,"CLEC3B",5.9950053768748
587,"CLEC4A;C-type lectin domain family 4 member A",-0.0319828211945578,0.00536039209300829,2.51160431007325e-09,9396,1,0.0329022066857447,0.975269176878047,"CLEC4A",8.60004878033601
588,"CLEC4C;C-type lectin domain family 4 member C",-0.00200569141273111,0.00540005391141203,0.710332652965516,9396,1,0.890261570148682,0.00135218055940985,"CLEC4C",0.148538220979365
589,"CLEC4D;C-type lectin domain family 4 member D",0.0165676534771442,0.00502316851136481,0.000976525304356575,9396,1,1.81170765324482,0.33578768873783,"CLEC4D",3.01031649851023
590,"CLEC4G;C-type lectin domain family 4 member G",0.00740259271722115,0.00531524451082865,0.163740595884265,9396,1,0.884146996490191,0.0408103557360131,"CLEC4G",0.785843633460462
591,"CLEC4M;C-type lectin domain family 4 member M",-0.026845024316585,0.00509930873103298,1.44168916117214e-07,8237,1,1.02811881316561,1.52597512624432e-05,"CLEC4M",6.84112836662053
592,"CLEC5A;C-type lectin domain family 5 member A",0.00408541108860252,0.00501463070038626,0.41526578288375,9364,1,1.42239650656087,4.70656997490599e-06,"CLEC5A",0.381673852461005
593,"CLEC6A;C-type lectin domain family 6 member A",0.0110587459470323,0.00515357715841186,0.0319119253033704,9216,1,0.212404402109174,0.000305521931839166,"CLEC6A",1.49604699325537
594,"CLEC7A;C-type lectin domain family 7 member A",0.00649831621158129,0.00526306367372782,0.216971926630908,9508,1,0.668939153748213,5.33700569549649e-11,"CLEC7A",0.663596454621525
595,"CLGN;Calmegin",0.00980172878251123,0.00508510878179212,0.0539482728875708,8014,1,0.244601804794161,0.00258495695152157,"CLGN",1.26802245436205
596,"CLIC5;Chloride intracellular channel protein 5",-0.00329091765660742,0.0051670227124491,0.52420305637301,8014,1,0.0453173056023309,0.00190694107494472,"CLIC5",0.280500451222186
597,"CLINT1;Clathrin interactor 1",-0.000154198979615488,0.00513071482583648,0.976024668439951,7953,1,0.0106123094097198,0.0661709717770216,"CLINT1",0.0105392056612183
598,"CLIP2;CAP-Gly domain-containing linker protein 2",0.00821073488735796,0.0054806210960979,0.134130663431476,9396,1,0.0951026010310816,0.826462285245147,"CLIP2",0.872471927317796
599,"CLMP;CXADR-like membrane protein",0.025116988645484,0.00443935350918029,1.57770001661944e-08,9507,4,0.000375720884399541,0.00066789666504801,"CLMP",7.80197556989204
600,"CLNS1A;Methylosome subunit pICln",-0.00480624894816993,0.00514178622610925,0.349948954330671,8014,1,0.0330080095855444,0.00550382804795076,"CLNS1A",0.45599529984766
601,"CLPP;ATP-dependent Clp protease proteolytic subunit, mitochondrial",0.00874704420937223,0.00539223787233377,0.104803975636258,9355,1,0.105173891925076,0.580461823350577,"CLPP",0.979622242503627
602,"CLPS;Colipase",-0.0016734364267779,0.00535668085832738,0.754742152509486,9422,1,0.923461187720764,0.0269214185055044,"CLPS",0.122201393892205
603,"CLSPN;Claspin",-0.0038108701310472,0.00541751210839208,0.481802147170096,9251,1,0.174087994578684,0.270176608506899,"CLSPN",0.317131268883033
604,"CLSTN1;Calsyntenin-1",-0.00252793338257355,0.00538944180385581,0.6390428677198,9267,1,0.28109802014173,0.81540466082652,"CLSTN1",0.194470007898384
605,"CLSTN2;Calsyntenin-2",0.00702586364638907,0.00537695318001027,0.191358981484347,9508,1,0.277587734721891,0.0146303523315661,"CLSTN2",0.718151149234874
606,"CLSTN3;Calsyntenin-3",0.0194579618128746,0.0050087554928943,0.00010322281898158,8229,1,0.0646840431219317,1.21508943705606e-05,"CLSTN3",3.9862242846632
607,"CLTA;Clathrin light chain A",0.0186643405774867,0.00540570761168826,0.000557470984595311,9260,1,1.55199166662282,0.0780356642896134,"CLTA",3.25377773197142
608,"CLU;Clusterin",-0.00257326883335028,0.00504204723041007,0.609811614064972,8254,1,0.293500004187972,1.99041250060743e-06,"CLU",0.214804308609048
609,"CLUL1;Clusterin-like protein 1",-0.00307496735152302,0.00502484678732788,0.540584043902348,9396,1,0.573898087873498,0.0161229824393693,"CLUL1",0.267136777259992
610,"CMC1;COX assembly mitochondrial protein homolog",0.000872007171642686,0.0051401212863428,0.865291779885838,8230,1,0.381938593129161,0.111383088281421,"CMC1",0.0628374219837747
611,"CMIP;C-Maf-inducing protein",0.0038589632526888,0.00516205854457262,0.454745367565118,8194,1,0.0651209453404017,0.689604461357306,"CMIP",0.342231716346181
612,"CNDP1;Beta-Ala-His dipeptidase",-0.00918619016214359,0.00538486684532798,0.0880546430344229,9430,1,1.74553766878756,0.637336466742287,"CNDP1",1.05524773917353
613,"CNGB3;Cyclic nucleotide-gated cation channel beta-3",0.0100418333649508,0.00509426282482007,0.0487350667303208,7980,1,0.144678225123708,0.315564519328918,"CNGB3",1.31215843494272
614,"CNP;2',3'-cyclic-nucleotide 3'-phosphodiesterase",0.00257512388616116,0.0050822074825707,0.612383542253852,8007,1,0.0256245605535961,0.0026606693729747,"CNP",0.212976489437493
615,"CNPY2;Protein canopy homolog 2",0.0101058031914082,0.00544294199908319,0.0633884420233499,9260,1,0.848129387262039,0.0634417865530084,"CNPY2",1.19798992229297
616,"CNPY4;Protein canopy homolog 4",0.0079888658574194,0.00550225104516368,0.146555396571737,9397,1,1.92839051738306,0.268551848116651,"CNPY4",0.833998185016912
617,"CNST;Consortin",0.00187720591232512,0.00537153280122206,0.726742043084958,9405,1,0.707244544908415,0.678708612690615,"CNST",0.138619714512076
618,"CNTF;Ciliary neurotrophic factor",0.00257077158751734,0.00511966657383367,0.615585370797703,7980,1,0.0980865539781395,0.0450580607190022,"CNTF",0.210711709596447
619,"CNTN1;Contactin-1",0.00204247282633801,0.00495513710526833,0.680207270291704,9514,2,0.00225635445076023,0.750777671715923,"CNTN1",0.167358730488132
620,"CNTN2;Contactin-2",0.007332770632185,0.00537746594562523,0.172722432863172,9507,1,1.12542428516818,3.05552352208618e-07,"CNTN2",0.762651253422728
621,"CNTN3;Contactin-3",0.0115382711918526,0.00470427901188743,0.0141961216668486,9443,1,0.0798488427023861,5.59491831152937e-09,"CNTN3",1.8478302872186
622,"CNTN4;Contactin-4",-0.0216391346249321,0.00529707962382163,4.4421273925804e-05,9443,1,0.335495891176919,0.852765304518588,"CNTN4",4.35240899078949
623,"CNTN5;Contactin-5",-0.0106415032866614,0.00493595622534211,0.031115367232953,9495,1,0.599248551095923,0.00124086988565091,"CNTN5",1.50702506897474
624,"CNTNAP2;Contactin-associated protein-like 2",0.00371387651563122,0.00532129754814807,0.485240232504679,9396,1,0.950442315795138,5.98584612828804e-16,"CNTNAP2",0.314043197849983
625,"CNTNAP4;Contactin-associated protein-like 4",-0.000454863118367445,0.00513365276908713,0.92939870061164,8014,1,0.0160218631313211,0.325463999207845,"CNTNAP4",0.0317979390419891
626,"COCH;Cochlin",0.0130614235935147,0.00506309678003147,0.00990496773175421,8230,1,0.212681554282766,7.38949866820606e-10,"COCH",2.00414693496076
627,"COL15A1;Collagen alpha-1(XV) chain",0.0279344900072265,0.00461560566709753,1.49147778222623e-09,8248,2,0.0265709301290238,9.70571583296425e-07,"COL15A1",8.8263832117142
628,"COL18A1;Collagen alpha-1(XVIII) chain",0.0159713170335126,0.00491065628508679,0.00114846403281472,9427,1,0.231712118443258,0.739656345299114,"COL18A1",2.93988260133503
629,"COL1A1;Collagen alpha-1(I) chain",0.00647257907425437,0.0054680224181624,0.236555601647231,9514,1,1.91099811685544,9.28039652262786e-08,"COL1A1",0.626066763380887
630,"COL24A1;Collagen alpha-1(XXIV) chain",0.000786112897249631,0.00503856142157238,0.876021638686597,8214,1,0.0574832799628626,0.00326201574170746,"COL24A1",0.0574851661537015
631,"COL28A1;Collagen alpha-1(XXVIII) chain",-0.00418476656804216,0.00492963347838647,0.395962265603019,8014,1,0.0929775535535914,0.915532162389861,"COL28A1",0.402346199481624
632,"COL2A1;Collagen alpha-1(II) chain",-0.00339516459208618,0.0050807289412556,0.503997368874716,8024,1,0.00570107186602301,0.0784467609394143,"COL2A1",0.297571730788948
633,"COL3A1;Collagen alpha-1(III) chain",0.00614343906907949,0.00508029627012573,0.226594677699724,8248,1,0.217941820950917,0.109566053044952,"COL3A1",0.644750295146878
634,"COL4A1;Collagen alpha-1(IV) chain",0.00682965402635703,0.00507327413578371,0.178269738321987,9405,1,0.400801132488035,1.45955037502901e-15,"COL4A1",0.748922373006325
635,"COL4A4;Collagen alpha-4(IV) chain",-0.00139853171467747,0.00517981179877993,0.787169767671394,8068,1,0.332906299183267,0.660024520293489,"COL4A4",0.103931593928364
636,"COL5A1;Collagen alpha-1(V) chain",0.0142589850893449,0.00491384943117242,0.00372038668790432,8053,1,0.18270735460452,0.000132800747331459,"COL5A1",2.42941191826452
637,"COL6A3;Collagen alpha-3(VI) chain",0.0302048599736701,0.00489494834200483,7.08020616728843e-10,9514,2,0.00192907236264489,0.667535655300944,"COL6A3",9.14995409598084
638,"COL9A1;Collagen alpha-1(IX) chain",0.0101270191449548,0.00525525605497442,0.054006461408475,9396,1,0.127674614731682,0.818047974293658,"COL9A1",1.26755427747012
639,"COL9A2;Collagen alpha-2(IX) chain",0.000762290846356436,0.00517430421361964,0.882881243043959,8087,1,0.080535536728507,4.38930640837131e-05,"COL9A2",0.0540977097398356
640,"COLEC12;Collectin-12",0.0195867926052726,0.00472960698120448,3.48335513916916e-05,9430,1,0.070012066075826,0.0222491788093501,"COLEC12",4.45800224557655
641,"COMMD1;COMM domain-containing protein 1",0.00104324229988297,0.00517871948453167,0.840353460171182,8024,1,0.148765007560311,5.97821574143839e-11,"COMMD1",0.0755380073733158
642,"COMMD9;COMM domain-containing protein 9",8.07078441615883e-05,0.00517964898230973,0.987568468718233,8194,1,0.95701959830649,0.00708384671507913,"COMMD9",0.00543278475902654
643,"COMP;Cartilage oligomeric matrix protein",-0.0459862572310523,0.00506927931932528,1.41303666162138e-19,9287,1,1.01538628848884,0.038048542486577,"COMP",18.8498465701165
644,"COMT;Catechol O-methyltransferase",0.0109044124217333,0.00530740389515322,0.0399491992636796,9187,1,0.294974979282353,0.00116591143849378,"COMT",1.39849192120232
645,"COPB2;Coatomer subunit beta'",0.00561674945044739,0.0051685573447791,0.277195558387641,7994,1,0.373811122943289,0.411574159789139,"COPB2",0.557213732874057
646,"COPE;Coatomer subunit epsilon",-0.00290135503004116,0.00548059361024944,0.596549714559915,9267,1,0.120192728913912,0.159505080088843,"COPE",0.22435335776168
647,"COQ7;5-demethoxyubiquinone hydroxylase, mitochondrial",-0.0076646748485552,0.00504546489810182,0.128771361352998,8024,1,0.0112144094287804,3.44458221762379e-11,"COQ7",0.890180712980216
648,"CORO1A;Coronin-1A",0.0069314264823405,0.00531415704872617,0.192152974275266,9209,1,0.851794111716716,0.000410590302679013,"CORO1A",0.716352888840337
649,"CORO6;Coronin-6",0.0017108300933002,0.00512065184417084,0.738309904052391,7980,1,0.0187258425028031,0.0025178961608291,"CORO6",0.131761305698553
650,"COX5B;Cytochrome c oxidase subunit 5B, mitochondrial",0.00545064899090847,0.00546957429876083,0.319013597228503,9397,1,2.06908502564933,0.0193023127546387,"COX5B",0.496190805734485
651,"COX6B1;Cytochrome c oxidase subunit 6B1",0.0032952200418283,0.0051807460160498,0.524760732163408,8230,1,0.0899239222391391,0.94830240007421,"COX6B1",0.280038670665171
652,"CPA1;Carboxypeptidase A1",0.0151816384292702,0.00540827413150095,0.00500895180732538,9514,1,0.272675474794195,0.131898764601763,"CPA1",2.30025314677192
653,"CPA2;Carboxypeptidase A2",-0.0165904537310902,0.00542723665084258,0.00224271254598418,9486,1,0.223538958192406,0.318071930365226,"CPA2",2.64922638744826
654,"CPA4;Carboxypeptidase A4",0.00897744406212343,0.00500385278729738,0.0728345120692218,7897,1,0.238117226073403,0.00331736043270023,"CPA4",1.13766278484092
655,"CPB1;Carboxypeptidase B",0.0198064917026637,0.00539726275358369,0.000244137398114122,9514,1,0.0623144097688047,0.934089501672035,"CPB1",3.61236568821683
656,"CPB2;Carboxypeptidase B2",0.00303004224383362,0.00506754806923589,0.549902691128474,8235,1,0.799697316126762,0.00104345715882305,"CPB2",0.259714154950988
657,"CPE;Carboxypeptidase E",-0.000461055948582119,0.00550098153551055,0.933206572389009,9462,1,0.156864086575268,8.30420461264808e-05,"CPE",0.0300222112175176
658,"CPLX2;Complexin-2",0.00830313757408294,0.00520965046695155,0.111020799307781,7953,1,0.0523155096908994,0.0832915543444402,"CPLX2",0.954595650236828
659,"CPM;Carboxypeptidase M",0.014804556823381,0.00467038838073848,0.00152989076889429,9487,1,0.087847237183926,0.0541697227479838,"CPM",2.81533957582288
660,"CPOX;Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",0.00566507158893182,0.00506506403019593,0.263404187434557,8009,1,0.19274559472612,6.23781816333346e-05,"CPOX",0.579377325178084
661,"CPPED1;Serine/threonine-protein phosphatase CPPED1",0.0100236625698607,0.0054275293586333,0.0648044806997519,9523,1,4.86175226618896,4.37877811339496e-05,"CPPED1",1.18839496518029
662,"CPQ;Carboxypeptidase Q",0.00267193329052649,0.00502385544074282,0.594844846869785,8235,1,0.57782797345376,2.62874444433573e-05,"CPQ",0.225596296347362
